RecensieID	RecensieURL	Recensie	Auteur	RecensieArchiefURL	ArchiefURLStatusCheck-13122019	
682	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=988458	In memoriam Mizzi - Ida Simons	Door Guus Bauer	http://web.archive.org/web/20191127100010/https://literatuurplein.nl/detail/recensie/in-memoriam-mizzi-van-ida-simons/682	200	Klik
683	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=556244	Stille finale - Henk Vaessen	Door H.A. Hofman	http://web.archive.org/web/20191127110909/https://literatuurplein.nl/detail/recensie/stille-finale-van-henk-vaessen/683	200	Klik
684	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=948677	Het leven, maar dan beter - Anna Gavalda	Door Guus Bauer	http://web.archive.org/web/20191127100807/https://literatuurplein.nl/detail/recensie/het-leven-maar-dan-beter-van-anna-gavalda/684	200	Klik
685	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=996371	Het regende vogels - Jocelyne Saucier	Door Guus Bauer	http://web.archive.org/web/20191127095831/https://literatuurplein.nl/detail/recensie/het-regende-vogels-van-jocelyne-saucier/685	200	Klik
685	https://www.literatuurplein.nl/recensie.jsp?recensieId=685			http://web.archive.org/web/20191130184236/https://www.literatuurplein.nl/detail/recensie/-i-het-regende-vogels-i-van-jocelyne-saucier/685	200	Klik
686	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=994929	Op denkles - Sebastien Valkenberg	Door H.A. Hofman	http://web.archive.org/web/20191127095907/https://literatuurplein.nl/detail/recensie/op-denkles-van-sebastien-valkenberg/686	200	Klik
686	https://www.literatuurplein.nl/recensie.jsp?recensieId=686			http://web.archive.org/web/20191130184243/https://www.literatuurplein.nl/detail/recensie/-i-op-denkles-i-van-sebastien-valkenberg/686	200	Klik
687	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1017654	De zomer hou je ook niet tegen - Dimitri Verhulst	Door Guus Bauer	http://web.archive.org/web/20191127115511/https://literatuurplein.nl/detail/recensie/de-zomer-hou-je-ook-niet-tegen-van-dimitri-verhulst/687	200	Klik
688	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1025286	Handleiding voor poetsvrouwen - Lucia Berlin	Door Guus Bauer	http://web.archive.org/web/20191127115326/https://literatuurplein.nl/detail/recensie/handleiding-voor-poetsvrouwen-van-lucia-berlin/688	200	Klik
688	https://www.literatuurplein.nl/recensie.jsp?recensieId=688			http://web.archive.org/web/20191130184251/https://www.literatuurplein.nl/detail/recensie/-i-handleiding-voor-poetsvrouwen-i-van-lucia-berlin/688	200	Klik
689	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=996369	Mens vs. natuur - Diane Cook	Door Guus Bauer	http://web.archive.org/web/20191127095837/https://literatuurplein.nl/detail/recensie/mens-vs-natuur-van-diane-cook/689	200	Klik
689	https://www.literatuurplein.nl/recensie.jsp?recensieId=689			http://web.archive.org/web/20191130184258/https://www.literatuurplein.nl/detail/recensie/-i-mens-vs-natuur-i-van-diane-cook/689	200	Klik
690	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=996348	De jongen die nooit heeft bestaan - Sjón	Door Guus Bauer	http://web.archive.org/web/20191127095900/https://literatuurplein.nl/detail/recensie/de-jongen-die-nooit-heeft-bestaan-van-sjon/690	200	Klik
690	https://www.literatuurplein.nl/recensie.jsp?recensieId=690			http://web.archive.org/web/20191130184306/https://www.literatuurplein.nl/detail/recensie/-i-de-jongen-die-nooit-heeft-bestaan-i-van-sjon/690	200	Klik
691	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=988445	Komt een paard de kroeg binnen - David Grossman	Door Guus Bauer	http://web.archive.org/web/20191127100031/https://literatuurplein.nl/detail/recensie/komt-een-paard-de-kroeg-binnen-van-david-grossman/691	200	Klik
691	https://www.literatuurplein.nl/detail/recensie/-i-komt-een-paard-de-kroeg-binnen-i-van-david-grossman/691			http://web.archive.org/web/20191129175518/https://www.literatuurplein.nl/detail/recensie/-i-komt-een-paard-de-kroeg-binnen-i-van-david-grossman/691	200	Klik
691	https://www.literatuurplein.nl/recensie.jsp?recensieId=691			http://web.archive.org/web/20191130184313/https://www.literatuurplein.nl/detail/recensie/-i-komt-een-paard-de-kroeg-binnen-i-van-david-grossman/691	200	Klik
692	https://www.literatuurplein.nl/recensie.jsp?recensieId=692			http://web.archive.org/web/20191130184321/https://www.literatuurplein.nl/detail/recensie/-i-waterloo-18-juni-1815-i-van-kees-schulten/692	200	Klik
693	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1004629	De andere familie Klein - Marieke Groen	Door Guus Bauer	http://web.archive.org/web/20191127115833/https://literatuurplein.nl/detail/recensie/de-andere-familie-klein-van-marieke-groen/693	200	Klik
693	https://www.literatuurplein.nl/recensie.jsp?recensieId=693			http://web.archive.org/web/20191130184329/https://www.literatuurplein.nl/detail/recensie/-i-de-andere-familie-klein-i-van-marieke-groen/693	200	Klik
694	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1008745	De onderwaterzwemmer - P.F. Thomése	Door Guus Bauer	http://web.archive.org/web/20191127115546/https://literatuurplein.nl/detail/recensie/de-onderwaterzwemmer-van-p-f-thomese/694	200	Klik
694	https://www.literatuurplein.nl/detail/recensie/-i-de-onderwaterzwemmer-i-van-p-f-thomese/694			http://web.archive.org/web/20191129174659/https://www.literatuurplein.nl/detail/recensie/-i-de-onderwaterzwemmer-i-van-p-f-thomese/694	200	Klik
694	https://www.literatuurplein.nl/recensie.jsp?recensieId=694			http://web.archive.org/web/20191130184336/https://www.literatuurplein.nl/detail/recensie/-i-de-onderwaterzwemmer-i-van-p-f-thomese/694	200	Klik
695	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1029099	De grote kudde - Jean Giono	Door Guus Bauer	http://web.archive.org/web/20191127115055/https://literatuurplein.nl/detail/recensie/de-grote-kudde-van-jean-giono/695	200	Klik
696	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1016300	Verhandeling over de verdraagzaamheid - Voltaire	Door H.A. Hofman	http://web.archive.org/web/20191127115518/https://literatuurplein.nl/detail/recensie/verhandeling-over-de-verdraagzaamheid-van-voltaire/696	200	Klik
696	https://www.literatuurplein.nl/recensie.jsp?recensieId=696			http://web.archive.org/web/20191130184344/https://www.literatuurplein.nl/detail/recensie/-i-verhandeling-over-de-verdraagzaamheid-i-van-voltaire/696	200	Klik
697	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1007384	De aanslag - Milan Hulsing, Harry Mulisch	Door Guus Bauer	http://web.archive.org/web/20191127115721/https://literatuurplein.nl/detail/recensie/de-aanslag-van-milan-hulsing/697	200	Klik
697	https://www.literatuurplein.nl/recensie.jsp?recensieId=697			http://web.archive.org/web/20191130184352/https://www.literatuurplein.nl/detail/recensie/-i-de-aanslag-i-van-milan-hulsing/697	200	Klik
698	https://www.literatuurplein.nl/recensie.jsp?recensieId=698			http://web.archive.org/web/20191130184359/https://www.literatuurplein.nl/detail/recensie/-i-zeventig-i-van-rik-zaal/698	200	Klik
699	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=889758	Saboteur - Marte Kaan	Door Guus Bauer	http://web.archive.org/web/20191127101806/https://literatuurplein.nl/detail/recensie/saboteur-van-marte-kaan/699	200	Klik
699	https://www.literatuurplein.nl/recensie.jsp?recensieId=699			http://web.archive.org/web/20191130184407/https://www.literatuurplein.nl/detail/recensie/-i-saboteur-i-van-marte-kaan/699	200	Klik
700	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1007330	Vaderskind - Ad Fransen	Door Guus Bauer	http://web.archive.org/web/20191127115735/https://literatuurplein.nl/detail/recensie/vaderskind-van-ad-fransen/700	200	Klik
700	https://www.literatuurplein.nl/recensie.jsp?recensieId=700			http://web.archive.org/web/20191130184423/https://www.literatuurplein.nl/detail/recensie/-i-vaderskind-i-van-ad-fransen/700	200	Klik
701	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1029139	De stilte der zee - Vercors	Door Guus Bauer	http://web.archive.org/web/20191127115019/https://literatuurplein.nl/detail/recensie/de-stilte-der-zee-van-vercors/701	200	Klik
701	https://www.literatuurplein.nl/detail/recensie/-i-de-stilte-der-zee-i-van-vercors/701			http://web.archive.org/web/20191129174824/https://www.literatuurplein.nl/detail/recensie/-i-de-stilte-der-zee-i-van-vercors/701	200	Klik
701	https://www.literatuurplein.nl/recensie.jsp?recensieId=701			http://web.archive.org/web/20191130184430/https://www.literatuurplein.nl/detail/recensie/-i-de-stilte-der-zee-i-van-vercors/701	200	Klik
702	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1008380	Compassie - Stephan Enter	Door Guus Bauer	http://web.archive.org/web/20191127115706/https://literatuurplein.nl/detail/recensie/compassie-van-stephan-enter/702	200	Klik
702	https://www.literatuurplein.nl/recensie.jsp?recensieId=702			http://web.archive.org/web/20191130184438/https://www.literatuurplein.nl/detail/recensie/-i-compassie-i-van-stephan-enter/702	200	Klik
703	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1032212	Niets dan de nacht - John Williams	Door Guus Bauer	http://web.archive.org/web/20191127114946/https://literatuurplein.nl/detail/recensie/niets-dan-de-nacht-van-john-williams/703	200	Klik
703	https://www.literatuurplein.nl/recensie.jsp?recensieId=703			http://web.archive.org/web/20191130184446/https://www.literatuurplein.nl/detail/recensie/-i-niets-dan-de-nacht-i-van-john-williams/703	200	Klik
704	https://www.literatuurplein.nl/recensie.jsp?recensieId=704			http://web.archive.org/web/20191130184454/https://www.literatuurplein.nl/detail/recensie/-i-vrouwen-van-de-wind-i-van-razan-al-maghrabi/704	200	Klik
705	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=988447	Nu de angst is verdwenen - Monika Held	Door Guus Bauer	http://web.archive.org/web/20191127100024/https://literatuurplein.nl/detail/recensie/nu-de-angst-is-verdwenen-van-monika-held/705	200	Klik
706	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=996544	Drijfzand - Henning Mankell	Door Guus Bauer	http://web.archive.org/web/20191127095755/https://literatuurplein.nl/detail/recensie/drijfzand-van-henning-mankell/706	200	Klik
707	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1070152	Een heel leven - Robert Seethaler	Door Guus Bauer	http://web.archive.org/web/20191127114015/https://literatuurplein.nl/detail/recensie/een-heel-leven-van-robert-seethaler/707	200	Klik
707	https://www.literatuurplein.nl/detail/recensie/-i-een-heel-leven-i-van-robert-seethaler/707			http://web.archive.org/web/20191129175052/https://www.literatuurplein.nl/detail/recensie/-i-een-heel-leven-i-van-robert-seethaler/707	200	Klik
707	https://www.literatuurplein.nl/recensie.jsp?recensieId=707			http://web.archive.org/web/20191130184502/https://www.literatuurplein.nl/detail/recensie/-i-een-heel-leven-i-van-robert-seethaler/707	200	Klik
708	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=954386	De zevende golf - Henk Vaessen	Door H.A. Hofman	http://web.archive.org/web/20191127100447/https://literatuurplein.nl/detail/recensie/de-zevende-golf-van-henk-vaessen/708	200	Klik
708	https://www.literatuurplein.nl/recensie.jsp?recensieId=708			http://web.archive.org/web/20191130184512/https://www.literatuurplein.nl/detail/recensie/-i-de-zevende-golf-i-van-henk-vaessen/708	200	Klik
709	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=966960	Denken met het hart - Bas Hengstmengel	Door H.A. Hofman	http://web.archive.org/web/20191127100216/https://literatuurplein.nl/detail/recensie/denken-met-het-hart-van-bas-hengstmengel/709	200	Klik
709	https://www.literatuurplein.nl/recensie.jsp?recensieId=709			http://web.archive.org/web/20191130184520/https://www.literatuurplein.nl/detail/recensie/-i-denken-met-het-hart-i-van-bas-hengstmengel/709	200	Klik
710	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1035933	Kromzang - Stefaan van den Bremt	Door Ezra de Haan	http://web.archive.org/web/20191127114917/https://literatuurplein.nl/detail/recensie/kromzang-van-stefaan-van-den-bremt/710	200	Klik
710	https://www.literatuurplein.nl/recensie.jsp?recensieId=710			http://web.archive.org/web/20191130184535/https://www.literatuurplein.nl/detail/recensie/-i-kromzang-i-van-stefaan-van-den-bremt/710	200	Klik
711	https://www.literatuurplein.nl/detail/recensie/-i-waar-je-ook-heen-gaat-i-van-josine-marbus/711			http://web.archive.org/web/20191129180133/https://www.literatuurplein.nl/detail/recensie/-i-waar-je-ook-heen-gaat-i-van-josine-marbus/711	200	Klik
712	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=994113	Het Ardennenoffensief - Antony Beevor	Door H.A. Hofman	http://web.archive.org/web/20191127095921/https://literatuurplein.nl/detail/recensie/het-ardennenoffensief-van-antony-beevor/712	200	Klik
712	https://www.literatuurplein.nl/detail/recensie/het-ardennenoffensief/712			http://web.archive.org/web/20191129174123/https://www.literatuurplein.nl/detail/recensie/het-ardennenoffensief/712	200	Klik
712	https://www.literatuurplein.nl/recensie.jsp?recensieId=712			http://web.archive.org/web/20191130184544/https://www.literatuurplein.nl/detail/recensie/-i-het-ardennenoffensief-i-van-antony-beevor-/712	200	Klik
713	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1008386	De Grote Leider en de straaljagerpiloot - Blaine Harden	Door Guus Bauer	http://web.archive.org/web/20191127115659/https://literatuurplein.nl/detail/recensie/de-grote-leider-en-de-straaljagerpiloot-van-blaine-harden/713	200	Klik
714	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1024752	De aardappels en de staat - Oleg Pavlov	Door Guus Bauer	http://web.archive.org/web/20191127115415/https://literatuurplein.nl/detail/recensie/de-aardappels-en-de-staat-van-oleg-pavlov/714	200	Klik
714	https://www.literatuurplein.nl/recensie.jsp?recensieId=714			http://web.archive.org/web/20191130184551/https://www.literatuurplein.nl/detail/recensie/-i-de-aardappels-en-de-staat-i-van-oleg-pavlov/714	200	Klik
715	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=988456	Portret van een onbekend meisje - Aleksandr Skorobogatov	Door Guus Bauer	http://web.archive.org/web/20191127100017/https://literatuurplein.nl/detail/recensie/portret-van-een-onbekend-meisje-van-aleksandr-skorobogatov/715	200	Klik
715	https://www.literatuurplein.nl/recensie.jsp?recensieId=715			http://web.archive.org/web/20191130184559/https://www.literatuurplein.nl/detail/recensie/-i-portret-van-een-onbekend-meisje-i-van-aleksandr-skorobogatov/715	200	Klik
716	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1003264	Theologie - Desiderius Erasmus	Door H.A. Hofman	http://web.archive.org/web/20191127115902/https://literatuurplein.nl/detail/recensie/theologie-van-desiderius-erasmus/716	200	Klik
717	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=996373	De moord op Margaret Thatcher - Hilary Mantel	Door Guus Bauer	http://web.archive.org/web/20191127095824/https://literatuurplein.nl/detail/recensie/de-moord-op-margaret-thatcher-van-hilary-mantel/717	200	Klik
717	https://www.literatuurplein.nl/recensie.jsp?recensieId=717			http://web.archive.org/web/20191130184607/https://www.literatuurplein.nl/detail/recensie/-i-de-moord-op-margaret-thatcher-i-van-hilary-mantel/717	200	Klik
718	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1022236	Tascha - Mira Feticu	Door Guus Bauer	http://web.archive.org/web/20191127115436/https://literatuurplein.nl/detail/recensie/tascha-van-mira-feticu/718	200	Klik
718	https://www.literatuurplein.nl/recensie.jsp?recensieId=718			http://web.archive.org/web/20191130184614/https://www.literatuurplein.nl/detail/recensie/-i-tascha-i-van-mira-feticu/718	200	Klik
719	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=865651	De slaap en de dood - A.J. Kazinski	Door H.A. Hofman	http://web.archive.org/web/20191127102519/https://literatuurplein.nl/detail/recensie/de-slaap-en-de-dood-van-a-j-kazinski/719	200	Klik
719	https://www.literatuurplein.nl/recensie.jsp?recensieId=719			http://web.archive.org/web/20191130184621/https://www.literatuurplein.nl/detail/recensie/-i-de-slaap-en-de-dood-i-van-a-j-kazinski/719	200	Klik
720	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1035934	Jonker - Els Launspach	Door Ezra de Haan	http://web.archive.org/web/20191127114910/https://literatuurplein.nl/detail/recensie/jonker-van-els-launspach/720	200	Klik
720	https://www.literatuurplein.nl/recensie.jsp?recensieId=720			http://web.archive.org/web/20191130184638/https://www.literatuurplein.nl/detail/recensie/-i-jonker-i-van-els-launspach/720	200	Klik
721	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1007281	De levenden herstellen - Maylis de Kerangal	Door Guus Bauer	http://web.archive.org/web/20191127115756/https://literatuurplein.nl/detail/recensie/de-levenden-herstellen-van-maylis-de-kerangal/721	200	Klik
721	https://www.literatuurplein.nl/detail/recensie/-i-de-levenden-herstellen-i-van-maylis-de-kerangal/721			http://web.archive.org/web/20191129174623/https://www.literatuurplein.nl/detail/recensie/-i-de-levenden-herstellen-i-van-maylis-de-kerangal/721	200	Klik
721	https://www.literatuurplein.nl/recensie.jsp?recensieId=721			http://web.archive.org/web/20191130184645/https://www.literatuurplein.nl/detail/recensie/-i-de-levenden-herstellen-i-van-maylis-de-kerangal/721	200	Klik
722	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1004545	Het plein - Jan-Willem Anker	Door Guus Bauer	http://web.archive.org/web/20191127115847/https://literatuurplein.nl/detail/recensie/het-plein-van-jan-willem-anker/722	200	Klik
722	https://www.literatuurplein.nl/recensie.jsp?recensieId=722			http://web.archive.org/web/20191130184653/https://www.literatuurplein.nl/detail/recensie/-i-het-plein-i-van-jan-willem-anker/722	200	Klik
723	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1027487	Hoe bouw je een motorfiets? - Martin Sodomka	Door Guus Bauer	http://web.archive.org/web/20191127115159/https://literatuurplein.nl/detail/recensie/hoe-bouw-je-een-motorfiets-van-martin-sodomka/723	200	Klik
723	https://www.literatuurplein.nl/recensie.jsp?recensieId=723			http://web.archive.org/web/20191130184701/https://www.literatuurplein.nl/detail/recensie/-i-hoe-bouw-je-een-motorfiets-i-van-martin-sodomka/723	200	Klik
724	https://www.literatuurplein.nl/recensie.jsp?recensieId=724			http://web.archive.org/web/20191130184709/https://www.literatuurplein.nl/detail/recensie/-i-zomer-van-de-vriendschap-i-van-volker-weidermann/724	200	Klik
725	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=994254	Oorlog & revolutie - Dominic Lieven	Door H.A. Hofman	http://web.archive.org/web/20191127095914/https://literatuurplein.nl/detail/recensie/oorlog-revolutie-van-dominic-lieven/725	200	Klik
725	https://www.literatuurplein.nl/recensie.jsp?recensieId=725			http://web.archive.org/web/20191130184717/https://www.literatuurplein.nl/detail/recensie/-i-oorlog-revolutie-i-van-dominic-lieven/725	200	Klik
726	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1034815	De economie zoals uitgelegd aan zijn dochter - Yanis Varoufakis	Door Guus Bauer	http://web.archive.org/web/20191127114932/https://literatuurplein.nl/detail/recensie/de-economie-zoals-uitgelegd-aan-zijn-dochter-van-yanis-varoufakis/726	200	Klik
726	https://www.literatuurplein.nl/recensie.jsp?recensieId=726			http://web.archive.org/web/20191130184725/https://www.literatuurplein.nl/detail/recensie/-i-de-economie-zoals-uitgelegd-aan-zijn-dochter-i-van-yanis-varoufakis/726	200	Klik
727	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=981465	De horizon - Patrick Modiano	Door Guus Bauer	http://web.archive.org/web/20191127100106/https://literatuurplein.nl/detail/recensie/de-horizon-van-patrick-modiano/727	200	Klik
727	https://www.literatuurplein.nl/recensie.jsp?recensieId=727			http://web.archive.org/web/20191130184733/https://www.literatuurplein.nl/detail/recensie/-i-de-horizon-i-van-patrick-modiano/727	200	Klik
728	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=983049	Stalin - Oleg Chlevnjoek, O.V. Chlevnjuk	Door H.A. Hofman	http://web.archive.org/web/20191127100059/https://literatuurplein.nl/detail/recensie/stalin-van-oleg-chlevnjoek/728	200	Klik
728	https://www.literatuurplein.nl/recensie.jsp?recensieId=728			http://web.archive.org/web/20191130184741/https://www.literatuurplein.nl/detail/recensie/-i-stalin-i-van-oleg-chlevnjoek/728	200	Klik
729	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1026418	Gorski - Vesna Goldsworthy	Door Guus Bauer	http://web.archive.org/web/20191127115247/https://literatuurplein.nl/detail/recensie/gorski-van-vesna-goldsworthy/729	200	Klik
729	https://www.literatuurplein.nl/recensie.jsp?recensieId=729			http://web.archive.org/web/20191130184749/https://www.literatuurplein.nl/detail/recensie/-i-gorski-i-van-vesna-goldsworthy/729	200	Klik
731	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1007363	Alleen met de goden - Alex Boogers	Door Ezra de Haan	http://web.archive.org/web/20191127115728/https://literatuurplein.nl/detail/recensie/alleen-met-de-goden-van-alex-boogers/731	200	Klik
731	https://www.literatuurplein.nl/detail/recensie/-i-alleen-met-de-goden-i-van-alex-boogers/731			http://web.archive.org/web/20191129174230/https://www.literatuurplein.nl/detail/recensie/-i-alleen-met-de-goden-i-van-alex-boogers/731	200	Klik
731	https://www.literatuurplein.nl/recensie.jsp?recensieId=731			http://web.archive.org/web/20191130184757/https://www.literatuurplein.nl/detail/recensie/-i-alleen-met-de-goden-i-van-alex-boogers/731	200	Klik
732	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1029083	Brieven uit Alvites - Gerrit Komrij	Door Guus Bauer	http://web.archive.org/web/20191127115115/https://literatuurplein.nl/detail/recensie/brieven-uit-alvites-van-gerrit-komrij/732	200	Klik
732	https://www.literatuurplein.nl/recensie.jsp?recensieId=732			http://web.archive.org/web/20191130184804/https://www.literatuurplein.nl/detail/recensie/-i-brieven-uit-alvites-i-van-gerrit-komrij/732	200	Klik
733	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1454881	Stalker - Lars Kepler	Door H.A. Hofman	http://web.archive.org/web/20191127111658/https://literatuurplein.nl/detail/recensie/stalker-van-lars-kepler/733	200	Klik
733	https://www.literatuurplein.nl/recensie.jsp?recensieId=733			http://web.archive.org/web/20191130184813/https://www.literatuurplein.nl/detail/recensie/-i-stalker-i-van-lars-kepler/733	200	Klik
734	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1035392	De prijs van de liefde - Alfred Hayes	Door Guus Bauer	http://web.archive.org/web/20191127114925/https://literatuurplein.nl/detail/recensie/de-prijs-van-de-liefde-van-alfred-hayes/734	200	Klik
734	https://www.literatuurplein.nl/detail/recensie/-i-de-prijs-van-de-liefde-i-van-alfred-hayes/734			http://web.archive.org/web/20191129174735/https://www.literatuurplein.nl/detail/recensie/-i-de-prijs-van-de-liefde-i-van-alfred-hayes/734	200	Klik
734	https://www.literatuurplein.nl/recensie.jsp?recensieId=734			http://web.archive.org/web/20191130184821/https://www.literatuurplein.nl/detail/recensie/-i-de-prijs-van-de-liefde-i-van-alfred-hayes/734	200	Klik
735	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1006431	Mijn moeder zei altijd - Jaap Toorenaar	Door Guus Bauer	http://web.archive.org/web/20191127115804/https://literatuurplein.nl/detail/recensie/mijn-moeder-zei-altijd-van-jaap-toorenaar/735	200	Klik
735	https://www.literatuurplein.nl/recensie.jsp?recensieId=735			http://web.archive.org/web/20191130184828/https://www.literatuurplein.nl/detail/recensie/-i-mijn-moeder-zei-altijd-i-van-jaap-toorenaar/735	200	Klik
736	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1024804	En de akker is de wereld - Dola de Jong	Door Guus Bauer	http://web.archive.org/web/20191127115355/https://literatuurplein.nl/detail/recensie/en-de-akker-is-de-wereld-van-dola-de-jong/736	200	Klik
736	https://www.literatuurplein.nl/recensie.jsp?recensieId=736			http://web.archive.org/web/20191130184836/https://www.literatuurplein.nl/detail/recensie/-i-en-de-akker-is-de-wereld-i-van-dola-de-jong/736	200	Klik
737	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1029076	Pelgrim of niet? - Judith Vanistendael	Door Guus Bauer	http://web.archive.org/web/20191127115130/https://literatuurplein.nl/detail/recensie/pelgrim-of-niet-van-judith-vanistendael/737	200	Klik
737	https://www.literatuurplein.nl/recensie.jsp?recensieId=737			http://web.archive.org/web/20191130184843/https://www.literatuurplein.nl/detail/recensie/-i-pelgrim-of-niet-i-van-judith-vanistendael/737	200	Klik
738	https://www.literatuurplein.nl/recensie.jsp?recensieId=738			http://web.archive.org/web/20191130184851/https://www.literatuurplein.nl/detail/recensie/-i-vuurpijlen-vangen-i-van-karen-kohler-/738	200	Klik
739	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=994035	Een aap op de wc - Joukje Akveld	Door Guus Bauer	http://web.archive.org/web/20191127100003/https://literatuurplein.nl/detail/recensie/een-aap-op-de-wc-van-joukje-akveld/739	200	Klik
739	https://www.literatuurplein.nl/detail/recensie/een-aap-op-de-wc/739			http://web.archive.org/web/20191129174016/https://www.literatuurplein.nl/detail/recensie/een-aap-op-de-wc/739	200	Klik
739	https://www.literatuurplein.nl/detail/recensie/-i-een-aap-op-de-wc-i-van-joukje-akveld/739			http://web.archive.org/web/20191129175028/https://www.literatuurplein.nl/detail/recensie/-i-een-aap-op-de-wc-i-van-joukje-akveld/739	200	Klik
739	https://www.literatuurplein.nl/recensie.jsp?recensieId=739			http://web.archive.org/web/20191130184859/https://www.literatuurplein.nl/detail/recensie/-i-een-aap-op-de-wc-i-van-joukje-akveld/739	200	Klik
740	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=994042	De beer die er niet was - Oren Lavie	Door Guus Bauer	http://web.archive.org/web/20191127095950/https://literatuurplein.nl/detail/recensie/de-beer-die-er-niet-was-van-oren-lavie/740	200	Klik
740	https://www.literatuurplein.nl/recensie.jsp?recensieId=740			http://web.archive.org/web/20191130184907/https://www.literatuurplein.nl/detail/recensie/-i-de-beer-die-er-niet-was-i-van-oren-lavie/740	200	Klik
741	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1026830	Het kleine meisje dat een wolk had ingeslikt - Romain Puértolas	Door Guus Bauer	http://web.archive.org/web/20191127115212/https://literatuurplein.nl/detail/recensie/het-kleine-meisje-dat-een-wolk-had-ingeslikt-van-romain-puertolas/741	200	Klik
741	https://www.literatuurplein.nl/recensie.jsp?recensieId=741			http://web.archive.org/web/20191130184914/https://www.literatuurplein.nl/detail/recensie/-i-het-kleine-meisje-dat-een-wolk-had-ingeslikt-i-van-romain-puertolas/741	200	Klik
742	https://www.literatuurplein.nl/recensie.jsp?recensieId=742			http://web.archive.org/web/20191130184922/https://www.literatuurplein.nl/detail/recensie/-i-eenverhaal-i-van-gipi/742	200	Klik
743	https://www.literatuurplein.nl/recensie.jsp?recensieId=743			http://web.archive.org/web/20191130184930/https://www.literatuurplein.nl/detail/recensie/-i-wacht-tot-het-voorjaar-bandini-i-van-john-fante/743	200	Klik
744	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1025344	Dineren met dictators - Victoria Clark, Melissa Scott	Door Guus Bauer	http://web.archive.org/web/20191127115311/https://literatuurplein.nl/detail/recensie/dineren-met-dictators-van-victoria-clark/744	200	Klik
744	https://www.literatuurplein.nl/recensie.jsp?recensieId=744			http://web.archive.org/web/20191130184938/https://www.literatuurplein.nl/detail/recensie/-i-dineren-met-dictators-i-van-victoria-clark-en-melissa-scott/744	200	Klik
745	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=1008730	Klem - Bas van den Bosch	Door Guus Bauer	http://web.archive.org/web/20191127115602/https://literatuurplein.nl/detail/recensie/klem-van-bas-van-den-bosch/745	200	Klik
745	https://www.literatuurplein.nl/recensie.jsp?recensieId=745			http://web.archive.org/web/20191130184945/https://www.literatuurplein.nl/detail/recensie/-i-klem-i-van-bas-van-den-bosch/745	200	Klik
