OrgID	Adres	Provincie-Land	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-05122019	
16424	Van de Ven, Zuidpromenade 1, Soest	Utrecht	https://literatuurplein.nl/detail/organisatie/van-de-ven/16424	http://web.archive.org/web/20191203173016/https://literatuurplein.nl/detail/organisatie/van-de-ven/16424	200	Klik
16425	The Read Shop, Van Weedestraat 29, Soest	Utrecht	https://literatuurplein.nl/detail/organisatie/the-read-shop/16425	http://web.archive.org/web/20191203171756/https://literatuurplein.nl/detail/organisatie/the-read-shop/16425	200	Klik
16426	Bruna, Plein 1, Nieuwegein	Utrecht	https://literatuurplein.nl/detail/organisatie/bruna/16426	http://web.archive.org/web/20191130232148/https://literatuurplein.nl/detail/organisatie/bruna/16426	200	Klik
16427	Appelhof-Douma, Muntplein 25, Nieuwegein	Utrecht	https://literatuurplein.nl/detail/organisatie/appelhof-douma/16427	http://web.archive.org/web/20191130221316/https://literatuurplein.nl/detail/organisatie/appelhof-douma/16427	200	Klik
16428	Manschot, Raadstede 50, Nieuwegein	Utrecht	https://literatuurplein.nl/detail/organisatie/manschot/16428	http://web.archive.org/web/20191203153140/https://literatuurplein.nl/detail/organisatie/manschot/16428	200	Klik
16429	Verdouw, Hoog Zandveld 38, Nieuwegein	Utrecht	https://literatuurplein.nl/detail/organisatie/verdouw/16429	http://web.archive.org/web/20191203174007/https://literatuurplein.nl/detail/organisatie/verdouw/16429	200	Klik
16430	Bol.com, Zoomstede 5, Nieuwegein	Utrecht	https://literatuurplein.nl/detail/organisatie/bol-com/16430	http://web.archive.org/web/20191130231358/https://literatuurplein.nl/detail/organisatie/bol-com/16430	200	Klik
16431	Van Hoeven, Utrechtsestraat 77, IJsselstein	Utrecht	https://literatuurplein.nl/detail/organisatie/van-hoeven/16431	http://web.archive.org/web/20191203173357/https://literatuurplein.nl/detail/organisatie/van-hoeven/16431	200	Klik
16432	The Read Shop, Benschopperstraat 21, IJsselstein	Utrecht	https://literatuurplein.nl/detail/organisatie/the-read-shop/16432	http://web.archive.org/web/20191203171507/https://literatuurplein.nl/detail/organisatie/the-read-shop/16432	200	Klik
16433	Bruna Bennewitz b.v., Brouwerij 3, Leusden	Utrecht	https://literatuurplein.nl/detail/organisatie/bruna-bennewitz-b-v-/16433	http://web.archive.org/web/20191130232507/https://literatuurplein.nl/detail/organisatie/bruna-bennewitz-b-v-/16433	200	Klik
16434	Van der Vlist, 't Plein 8-12, Leusden	Utrecht	https://literatuurplein.nl/detail/organisatie/van-der-vlist/16434	http://web.archive.org/web/20191203173243/https://literatuurplein.nl/detail/organisatie/van-der-vlist/16434	200	Klik
16435	't Laakmannetje, De Wiekslag 5-7, Hoevelaken	Utrecht	https://literatuurplein.nl/detail/organisatie/-t-laakmannetje/16435	http://web.archive.org/web/20191130220225/https://literatuurplein.nl/detail/organisatie/-t-laakmannetje/16435	200	Klik
16436	Bruna Van Eijk Mijdrecht, Raadhuisplein 4, Mijdrecht	Utrecht	https://literatuurplein.nl/detail/organisatie/bruna-van-eijk-mijdrecht/16436	http://web.archive.org/web/20191130234632/https://literatuurplein.nl/detail/organisatie/bruna-van-eijk-mijdrecht/16436	200	Klik
16437	Mondria, De Lindeboom 11, Mijdrecht	Utrecht	https://literatuurplein.nl/detail/organisatie/mondria/16437	http://web.archive.org/web/20191203153517/https://literatuurplein.nl/detail/organisatie/mondria/16437	200	Klik
16438	AKO, Bisonspoor 1082, Maarssenbroek	Utrecht	https://literatuurplein.nl/detail/organisatie/ako/16438	http://web.archive.org/web/20191130222423/https://literatuurplein.nl/detail/organisatie/ako/16438	200	Klik
16438	AKO, Bisonspoor 1082, Maarssenbroek	Utrecht	https://literatuurplein.nl/detail/organisatie/ako/16438	http://web.archive.org/web/20191203132902/https://literatuurplein.nl/detail/organisatie/ako/16438	200	Klik
16439	Egberts, Nootweg 59, Loosdrecht	Utrecht	https://literatuurplein.nl/detail/organisatie/egberts/16439	http://web.archive.org/web/20191203145259/https://literatuurplein.nl/detail/organisatie/egberts/16439	200	Klik
16440	Pettinga, Markt 12, Wijk bij Duurstede	Utrecht	https://literatuurplein.nl/detail/organisatie/pettinga/16440	http://web.archive.org/web/20191203155401/https://literatuurplein.nl/detail/organisatie/pettinga/16440	200	Klik
16441	The Read Shop, Prins Willem Alexanderstraat 2, Lopik	Utrecht	https://literatuurplein.nl/detail/organisatie/the-read-shop/16441	http://web.archive.org/web/20191203171702/https://literatuurplein.nl/detail/organisatie/the-read-shop/16441	200	Klik
16442	Binkhorst, Kampweg 25, Doorn	Utrecht	https://literatuurplein.nl/detail/organisatie/binkhorst/16442	http://web.archive.org/web/20191130225025/https://literatuurplein.nl/detail/organisatie/binkhorst/16442	200	Klik
16443	Kees Visscher, Mereveldplein 33, De Meern	Utrecht	https://literatuurplein.nl/detail/organisatie/kees-visscher/16443	http://web.archive.org/web/20191203151939/https://literatuurplein.nl/detail/organisatie/kees-visscher/16443	200	Klik
16444	Westers Verzendboekhandel, Rosweydelaan 19, De Meern	Utrecht	https://literatuurplein.nl/detail/organisatie/westers-verzendboekhandel/16444	http://web.archive.org/web/20191203175427/https://literatuurplein.nl/detail/organisatie/westers-verzendboekhandel/16444	200	Klik
16445	Bouwman, Hessenweg 168, De Bilt	Utrecht	https://literatuurplein.nl/detail/organisatie/bouwman/16445	http://web.archive.org/web/20191130231702/https://literatuurplein.nl/detail/organisatie/bouwman/16445	200	Klik
16446	Van Lunteren boek en buro, Voorstraat 26, Woudenberg	Utrecht	https://literatuurplein.nl/detail/organisatie/van-lunteren-boek-en-buro/16446	http://web.archive.org/web/20191203173442/https://literatuurplein.nl/detail/organisatie/van-lunteren-boek-en-buro/16446	200	Klik
16447	Appelboom, Torenzicht 66c, Eemnes	Utrecht	https://literatuurplein.nl/detail/organisatie/appelboom/16447	http://web.archive.org/web/20191130221549/https://literatuurplein.nl/detail/organisatie/appelboom/16447	200	Klik
16448	Hans van Ravenswaay, Van Hardenbroeklaan 9, Bunnik	Utrecht	https://literatuurplein.nl/detail/organisatie/hans-van-ravenswaay/16448	http://web.archive.org/web/20191203150345/https://literatuurplein.nl/detail/organisatie/hans-van-ravenswaay/16448	200	Klik
16449	De Drvkkery, Markt 51, Middelburg	Zeeland	https://literatuurplein.nl/detail/organisatie/de-drvkkery/16449	http://web.archive.org/web/20191203143448/https://literatuurplein.nl/detail/organisatie/de-drvkkery/16449	200	Klik
16450	Den Hertog, Segeerstraat 30, Middelburg	Zeeland	https://literatuurplein.nl/detail/organisatie/den-hertog/16450	http://web.archive.org/web/20191203144756/https://literatuurplein.nl/detail/organisatie/den-hertog/16450	200	Klik
16451	Bruna, Lange Delft 13, Middelburg	Zeeland	https://literatuurplein.nl/detail/organisatie/bruna/16451	http://web.archive.org/web/20191130232227/https://literatuurplein.nl/detail/organisatie/bruna/16451	200	Klik
16452	Bruna Loek, Lange Vorststraat 14, Goes	Zeeland	https://literatuurplein.nl/detail/organisatie/bruna-loek/16452	http://web.archive.org/web/20191130233907/https://literatuurplein.nl/detail/organisatie/bruna-loek/16452	200	Klik
16453	Boekhandel De Koperen Tuin, Keizersdijk 16, Goes	Zeeland	https://literatuurplein.nl/detail/organisatie/boekhandel-de-koperen-tuin/16453	http://web.archive.org/web/20191130225714/https://literatuurplein.nl/detail/organisatie/boekhandel-de-koperen-tuin/16453	200	Klik
16454	Van Aken, Brouwerijstraat 2, Terneuzen	Zeeland	https://literatuurplein.nl/detail/organisatie/van-aken/16454	http://web.archive.org/web/20191203172907/https://literatuurplein.nl/detail/organisatie/van-aken/16454	200	Klik
16455	Van de Sande, Noordstraat 55-57, Terneuzen	Zeeland	https://literatuurplein.nl/detail/organisatie/van-de-sande/16455	http://web.archive.org/web/20191203173010/https://literatuurplein.nl/detail/organisatie/van-de-sande/16455	200	Klik
16456	De Vries, Havenplein 14, Zierikzee	Zeeland	https://literatuurplein.nl/detail/organisatie/de-vries/16456	http://web.archive.org/web/20191203144506/https://literatuurplein.nl/detail/organisatie/de-vries/16456	200	Klik
16457	Delta Warenhuis, Hogezoom 194-200, Renesse	Zeeland	https://literatuurplein.nl/detail/organisatie/delta-warenhuis/16457	http://web.archive.org/web/20191203144737/https://literatuurplein.nl/detail/organisatie/delta-warenhuis/16457	200	Klik
16458	Basting, Raadhuisplein 9a, Oostburg	Zeeland	https://literatuurplein.nl/detail/organisatie/basting/16458	http://web.archive.org/web/20191130222647/https://literatuurplein.nl/detail/organisatie/basting/16458	200	Klik
16459	Ouwendijk, Burchtstraat 18, Oostburg	Zeeland	https://literatuurplein.nl/detail/organisatie/ouwendijk/16459	http://web.archive.org/web/20191203155115/https://literatuurplein.nl/detail/organisatie/ouwendijk/16459	200	Klik
16460	Van Geyt, Steenstraat 20, Hulst	Zeeland	https://literatuurplein.nl/detail/organisatie/van-geyt/16460	http://web.archive.org/web/20191203173320/https://literatuurplein.nl/detail/organisatie/van-geyt/16460	200	Klik
16462	Bruna Geijsen, Walstraat 101, Vlissingen	Zeeland	https://literatuurplein.nl/detail/organisatie/bruna-geijsen/16462	http://web.archive.org/web/20191130232904/https://literatuurplein.nl/detail/organisatie/bruna-geijsen/16462	200	Klik
16463	Van der Hoeven, Spuistraat 94, Vlissingen	Zeeland	https://literatuurplein.nl/detail/organisatie/van-der-hoeven/16463	http://web.archive.org/web/20191203173059/https://literatuurplein.nl/detail/organisatie/van-der-hoeven/16463	200	Klik
16464	't Spui, Oude Markt 5, Vlissingen	Zeeland	https://literatuurplein.nl/detail/organisatie/-t-spui/16464	http://web.archive.org/web/20191130220035/https://literatuurplein.nl/detail/organisatie/-t-spui/16464	200	Klik
16465	De Ruiter & Fanoy, Studieboekhandel, Marconiweg 6, Vlissingen	Zeeland	https://literatuurplein.nl/detail/organisatie/de-ruiter-fanoy-studieboekhandel/16465	http://web.archive.org/web/20191203144331/https://literatuurplein.nl/detail/organisatie/de-ruiter-fanoy-studieboekhandel/16465	200	Klik
16466	Hogeschoolwinkel De Ruiter & Fanoy, Edisonweg 4, Vlissingen	Zeeland	https://literatuurplein.nl/detail/organisatie/hogeschoolwinkel-de-ruiter-fanoy/16466	http://web.archive.org/web/20191203151027/https://literatuurplein.nl/detail/organisatie/hogeschoolwinkel-de-ruiter-fanoy/16466	200	Klik
16467	Hoekman, Noordzandstraat 34, Yerseke	Zeeland	https://literatuurplein.nl/detail/organisatie/hoekman/16467	http://web.archive.org/web/20191203150955/https://literatuurplein.nl/detail/organisatie/hoekman/16467	200	Klik
16468	Van der Peijl, Lepelstraat 2, Yerseke	Zeeland	https://literatuurplein.nl/detail/organisatie/van-der-peijl/16468	http://web.archive.org/web/20191203173154/https://literatuurplein.nl/detail/organisatie/van-der-peijl/16468	200	Klik
16469	Dieleman, Hoogstraat 14-16, Tholen	Zeeland	https://literatuurplein.nl/detail/organisatie/dieleman/16469	http://web.archive.org/web/20191203144909/https://literatuurplein.nl/detail/organisatie/dieleman/16469	200	Klik
16470	Ultee, Walplein 12, Sluis	Zeeland	https://literatuurplein.nl/detail/organisatie/ultee/16470	http://web.archive.org/web/20191203172805/https://literatuurplein.nl/detail/organisatie/ultee/16470	200	Klik
16471	Promenade, Gentsestraat 10, Sas van Gent	Zeeland	https://literatuurplein.nl/detail/organisatie/promenade/16471	http://web.archive.org/web/20191203155917/https://literatuurplein.nl/detail/organisatie/promenade/16471	200	Klik
16472	Warenhuis Goudzwaard, Noordstraat 31-39, Burgh Haamstede	Zeeland	https://literatuurplein.nl/detail/organisatie/warenhuis-goudzwaard/16472	http://web.archive.org/web/20191203175325/https://literatuurplein.nl/detail/organisatie/warenhuis-goudzwaard/16472	200	Klik
16473	Bruna Huson, Kanaalstraat 43-45, Oost Souburg	Zeeland	https://literatuurplein.nl/detail/organisatie/bruna-huson/16473	http://web.archive.org/web/20191130233455/https://literatuurplein.nl/detail/organisatie/bruna-huson/16473	200	Klik
16474	Van Velzen, Dorpsstraat 83-87, Krabbendijke	Zeeland	https://literatuurplein.nl/detail/organisatie/van-velzen/16474	http://web.archive.org/web/20191203173853/https://literatuurplein.nl/detail/organisatie/van-velzen/16474	200	Klik
16475	Van Delft, Reigerhof 64, Nieuwerkerk aan den IJssel	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-delft/16475	http://web.archive.org/web/20191203173028/https://literatuurplein.nl/detail/organisatie/van-delft/16475	200	Klik
16476	Van Amerongen, Fahrenheitstraat 536-546, 's-Gravenhage	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-amerongen/16476	http://web.archive.org/web/20191203172921/https://literatuurplein.nl/detail/organisatie/van-amerongen/16476	200	Klik
16477	Amesz, Voorschoterlaan 145, Rotterdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/amesz/16477	http://web.archive.org/web/20191130220929/https://literatuurplein.nl/detail/organisatie/amesz/16477	200	Klik
16478	Van Atten kantoorboekhandel, Emmapark 110, Pijnacker	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-atten-kantoorboekhandel/16478	http://web.archive.org/web/20191203172927/https://literatuurplein.nl/detail/organisatie/van-atten-kantoorboekhandel/16478	200	Klik
16479	Van den Berg, Achterweg 12, Katwijk	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-den-berg/16479	http://web.archive.org/web/20191203173035/https://literatuurplein.nl/detail/organisatie/van-den-berg/16479	200	Klik
16480	Bruna Goedhart, Voorstraat 66, Woerden	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/bruna-goedhart/16480	http://web.archive.org/web/20191130233647/https://literatuurplein.nl/detail/organisatie/bruna-goedhart/16480	200	Klik
16481	Van der Boom, Voorstraat 41, Sommelsdijk	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-der-boom/16481	http://web.archive.org/web/20191203173053/https://literatuurplein.nl/detail/organisatie/van-der-boom/16481	200	Klik
16483	Boekhandel Kamerbeek, Raadhuisplein 85, Krimpen aan den IJssel	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/boekhandel-kamerbeek/16483	http://web.archive.org/web/20191130230435/https://literatuurplein.nl/detail/organisatie/boekhandel-kamerbeek/16483	200	Klik
16484	Van Atten thuiskantoorboekhandel, Kerkstraat 8, Berkel en Rodenrijs	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-atten-thuiskantoorboekhandel/16484	http://web.archive.org/web/20191203172933/https://literatuurplein.nl/detail/organisatie/van-atten-thuiskantoorboekhandel/16484	200	Klik
16485	Burger Boek en Kantoor b.v., Dorpstraat 39, Waddinxveen	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/burger-boek-en-kantoor-b-v-/16485	http://web.archive.org/web/20191130235221/https://literatuurplein.nl/detail/organisatie/burger-boek-en-kantoor-b-v-/16485	200	Klik
16486	Boekhandel Snoek, Meent 126, Rotterdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/boekhandel-snoek/16486	http://web.archive.org/web/20191130230625/https://literatuurplein.nl/detail/organisatie/boekhandel-snoek/16486	200	Klik
16487	Bruna Cazemier, Kopermolen 3-7, Leiden	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/bruna-cazemier/16487	http://web.archive.org/web/20191130232752/https://literatuurplein.nl/detail/organisatie/bruna-cazemier/16487	200	Klik
16488	Couvée, Van Hoytemastraat 66, 's-Gravenhage	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/couvee/16488	http://web.archive.org/web/20191203142851/https://literatuurplein.nl/detail/organisatie/couvee/16488	200	Klik
16489	Dekkers, Vriesestraat 43, Dordrecht	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/dekkers/16489	http://web.archive.org/web/20191203144718/https://literatuurplein.nl/detail/organisatie/dekkers/16489	200	Klik
16490	Edel, Molendijk 4-6, Oud-Beijerland	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/edel/16490	http://web.archive.org/web/20191203145147/https://literatuurplein.nl/detail/organisatie/edel/16490	200	Klik
16493	Van Gennep v/h, Oude Binnenweg 131b, Rotterdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-gennep-v-h/16493	http://web.archive.org/web/20191203173314/https://literatuurplein.nl/detail/organisatie/van-gennep-v-h/16493	200	Klik
16494	De Gruijter, Lopikerstraat 2, Schoonhoven	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-gruijter/16494	http://web.archive.org/web/20191203143638/https://literatuurplein.nl/detail/organisatie/de-gruijter/16494	200	Klik
16495	De Haagse Boekerij, Frederikstraat 24, 's-Gravenhage	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-haagse-boekerij/16495	http://web.archive.org/web/20191203143644/https://literatuurplein.nl/detail/organisatie/de-haagse-boekerij/16495	200	Klik
16496	Haasbeek, Van Mandersloostraat 19, Alphen aan den Rijn	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/haasbeek/16496	http://web.archive.org/web/20191203150327/https://literatuurplein.nl/detail/organisatie/haasbeek/16496	200	Klik
16497	Haasbeek Herenhof, Keizershof 78-86, Alphen aan den Rijn	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/haasbeek-herenhof/16497	http://web.archive.org/web/20191203150321/https://literatuurplein.nl/detail/organisatie/haasbeek-herenhof/16497	200	Klik
16498	Hoek-Boek, Herenstraat 61, Voorhout	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/hoek-boek/16498	http://web.archive.org/web/20191203150949/https://literatuurplein.nl/detail/organisatie/hoek-boek/16498	200	Klik
16499	De Hoeksteen, Christelijke boekhandel, Havenstraat 17, Woerden	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-hoeksteen-christelijke-boekhandel/16499	http://web.archive.org/web/20191203143715/https://literatuurplein.nl/detail/organisatie/de-hoeksteen-christelijke-boekhandel/16499	200	Klik
16500	Hoofdstuk Een, Nobelstraat 16, Brielle	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/hoofdstuk-een/16500	http://web.archive.org/web/20191203151051/https://literatuurplein.nl/detail/organisatie/hoofdstuk-een/16500	200	Klik
16501	Van Hoogstraten v/h W.J., Noordeinde 98, 's-Gravenhage	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-hoogstraten-v-h-w-j-/16501	http://web.archive.org/web/20191203173410/https://literatuurplein.nl/detail/organisatie/van-hoogstraten-v-h-w-j-/16501	200	Klik
16502	Marjan Houtman, Pieter Repelaerstraat 70-72, Puttershoek	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/marjan-houtman/16502	http://web.archive.org/web/20191203153217/https://literatuurplein.nl/detail/organisatie/marjan-houtman/16502	200	Klik
16503	Houtschild, Papestraat 13, 's-Gravenhage	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/houtschild/16503	http://web.archive.org/web/20191203151115/https://literatuurplein.nl/detail/organisatie/houtschild/16503	200	Klik
16504	Huyser, Choorstraat 1, Delft	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/huyser/16504	http://web.archive.org/web/20191203151217/https://literatuurplein.nl/detail/organisatie/huyser/16504	200	Klik
16506	Jacobs Aarhof b.v., Winkelcentrum De Aarhof 70, Alphen aan den Rijn	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/jacobs-aarhof-b-v-/16506	http://web.archive.org/web/20191203151534/https://literatuurplein.nl/detail/organisatie/jacobs-aarhof-b-v-/16506	200	Klik
16507	Jeka, Damplein 20, Dordrecht	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/jeka/16507	http://web.archive.org/web/20191203151639/https://literatuurplein.nl/detail/organisatie/jeka/16507	200	Klik
16509	De Vos Boeken, Thorbeckelaan 15, Sliedrecht	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-vos-boeken/16509	http://web.archive.org/web/20191203144453/https://literatuurplein.nl/detail/organisatie/de-vos-boeken/16509	200	Klik
16510	Jongejan, Koninginneweg 6, Boskoop	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/jongejan/16510	http://web.archive.org/web/20191203151729/https://literatuurplein.nl/detail/organisatie/jongejan/16510	200	Klik
16512	Karssen en zoon, Wilhelminastraat  1-5, Bodegraven	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/karssen-en-zoon/16512	http://web.archive.org/web/20191203151933/https://literatuurplein.nl/detail/organisatie/karssen-en-zoon/16512	200	Klik
16513	Kempers, Troelstralaan 47-49, Delft	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/kempers/16513	http://web.archive.org/web/20191203151945/https://literatuurplein.nl/detail/organisatie/kempers/16513	200	Klik
16514	J.C. Ruiter h/o Bruna-postagentschap, Dorpsplein 20, Rockanje	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/j-c-ruiter-h-o-bruna-postagentschap/16514	http://web.archive.org/web/20191203151516/https://literatuurplein.nl/detail/organisatie/j-c-ruiter-h-o-bruna-postagentschap/16514	200	Klik
16515	De Haagse Kinderboekhandel Alice in Wonderland, Piet Heinstraat 2, 's-Gravenhage	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-haagse-kinderboekhandel-alice-in-wonderland/16515	http://web.archive.org/web/20191203143650/https://literatuurplein.nl/detail/organisatie/de-haagse-kinderboekhandel-alice-in-wonderland/16515	200	Klik
16516	Kinderboekhandel De Kleine Kapitein, Botersloot 173, Rotterdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/kinderboekhandel-de-kleine-kapitein/16516	http://web.archive.org/web/20191203152035/https://literatuurplein.nl/detail/organisatie/kinderboekhandel-de-kleine-kapitein/16516	200	Klik
16517	Kinder- en jeugdboekwinkel De Giraf, Groenmarkt 163, Dordrecht	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/kinder-en-jeugdboekwinkel-de-giraf/16517	http://web.archive.org/web/20191203152010/https://literatuurplein.nl/detail/organisatie/kinder-en-jeugdboekwinkel-de-giraf/16517	200	Klik
16518	Kinder- en jeugdboekhandel Silvester, Rapenburg 17, Leiden	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/kinder-en-jeugdboekhandel-silvester/16518	http://web.archive.org/web/20191203152004/https://literatuurplein.nl/detail/organisatie/kinder-en-jeugdboekhandel-silvester/16518	200	Klik
16519	De Kler, Breestraat 161, Leiden	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-kler/16519	http://web.archive.org/web/20191203143906/https://literatuurplein.nl/detail/organisatie/de-kler/16519	200	Klik
16520	Van der Klugt, Meerstraat 21, Hillegom	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-der-klugt/16520	http://web.archive.org/web/20191203173105/https://literatuurplein.nl/detail/organisatie/van-der-klugt/16520	200	Klik
16521	Koningshoek, Koningshoek 15-16, Maassluis	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/koningshoek/16521	http://web.archive.org/web/20191203152257/https://literatuurplein.nl/detail/organisatie/koningshoek/16521	200	Klik
16522	De Koperwiek, Winkelcentrum De Koperwiek 61-63, Capelle aan den IJssel	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-koperwiek/16522	http://web.archive.org/web/20191203143949/https://literatuurplein.nl/detail/organisatie/de-koperwiek/16522	200	Klik
16523	De Korf, De Korf 31, Krimpen aan den IJssel	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-korf/16523	http://web.archive.org/web/20191203144001/https://literatuurplein.nl/detail/organisatie/de-korf/16523	200	Klik
16524	Kantorij Van Kralingen b.v., Markt 9-11, Leerdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/kantorij-van-kralingen-b-v-/16524	http://web.archive.org/web/20191203151855/https://literatuurplein.nl/detail/organisatie/kantorij-van-kralingen-b-v-/16524	200	Klik
16525	Boekhandel De Krekel v.o.f., Makado Center 25, Alblasserdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/boekhandel-de-krekel-v-o-f-/16525	http://web.archive.org/web/20191130225708/https://literatuurplein.nl/detail/organisatie/boekhandel-de-krekel-v-o-f-/16525	200	Klik
16526	Kroon, Loosduinse Hoofdstraat 300, Loosduinen	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/kroon/16526	http://web.archive.org/web/20191203152454/https://literatuurplein.nl/detail/organisatie/kroon/16526	200	Klik
16527	Lectori, Weststraat 9-11, Kapelle	Zeeland	https://literatuurplein.nl/detail/organisatie/lectori/16527	http://web.archive.org/web/20191203152704/https://literatuurplein.nl/detail/organisatie/lectori/16527	200	Klik
16528	Van Leeuwen, Broersvest 85, Schiedam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-leeuwen/16528	http://web.archive.org/web/20191203173429/https://literatuurplein.nl/detail/organisatie/van-leeuwen/16528	200	Klik
16529	Liethorps Boekhuys, Hoogmadeseweg 11-13, Leiderdorp	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/liethorps-boekhuys/16529	http://web.archive.org/web/20191203152817/https://literatuurplein.nl/detail/organisatie/liethorps-boekhuys/16529	200	Klik
16531	Van Maerlant, Voorstraat 30, Brielle	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-maerlant/16531	http://web.archive.org/web/20191203173448/https://literatuurplein.nl/detail/organisatie/van-maerlant/16531	200	Klik
16532	De Mandarijn, Gasthuisstraat 25, Gorinchem	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-mandarijn/16532	http://web.archive.org/web/20191203144036/https://literatuurplein.nl/detail/organisatie/de-mandarijn/16532	200	Klik
16533	Van der Mark, Hoofdstraat 87, De Lier	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-der-mark/16533	http://web.archive.org/web/20191203173123/https://literatuurplein.nl/detail/organisatie/van-der-mark/16533	200	Klik
16535	De Meent, Brederodelaan 32, Papendrecht	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/de-meent/16535	http://web.archive.org/web/20191203144048/https://literatuurplein.nl/detail/organisatie/de-meent/16535	200	Klik
16536	Van der Meer, Vuurtorenplein 10, Noordwijk	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/van-der-meer/16536	http://web.archive.org/web/20191203173129/https://literatuurplein.nl/detail/organisatie/van-der-meer/16536	200	Klik
16537	Bruna Van der Hoek, Kerkstraat 41, 's-Gravendeel	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/bruna-van-der-hoek/16537	http://web.archive.org/web/20191130234605/https://literatuurplein.nl/detail/organisatie/bruna-van-der-hoek/16537	200	Klik
16538	Molenaar, Bergse Dorpsstraat 35a, Rotterdam	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/molenaar/16538	http://web.archive.org/web/20191203153505/https://literatuurplein.nl/detail/organisatie/molenaar/16538	200	Klik
16539	Niestadt Boek en Kantoor Schoonhoven b.v., Lopikerstraat 34, Schoonhoven	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/niestadt-boek-en-kantoor-schoonhoven-b-v-/16539	http://web.archive.org/web/20191203154142/https://literatuurplein.nl/detail/organisatie/niestadt-boek-en-kantoor-schoonhoven-b-v-/16539	200	Klik
16540	Noordermeer, Anjelierenstraat 43, Rijnsburg	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/noordermeer/16540	http://web.archive.org/web/20191203154308/https://literatuurplein.nl/detail/organisatie/noordermeer/16540	200	Klik
16541	Niestadt Boek en Kantoor Lekkerkerk b.v., Raadhuisplein 45, Lekkerkerk	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/niestadt-boek-en-kantoor-lekkerkerk-b-v-/16541	http://web.archive.org/web/20191203154136/https://literatuurplein.nl/detail/organisatie/niestadt-boek-en-kantoor-lekkerkerk-b-v-/16541	200	Klik
16542	Olree, Kerkstraat 29, Berkel en Rodenrijs	Zuid-Holland	https://literatuurplein.nl/detail/organisatie/olree/16542	http://web.archive.org/web/20191203154415/https://literatuurplein.nl/detail/organisatie/olree/16542	200	Klik
