PlaatsID	Plaats	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-12122019	
314	Ommen	https://www.literatuurplein.nl/excursie.jsp?excursieId=314	http://web.archive.org/web/20191129211729/https://www.literatuurplein.nl/detail/excursie/ommen/314	200	Klik
315	Wenen	https://literatuurplein.nl/detail/excursie/wenen/315	http://web.archive.org/web/20191127191305/https://literatuurplein.nl/detail/excursie/wenen/315	200	Klik
315	Wenen	https://www.literatuurplein.nl/detail/excursie/wenen/315	http://web.archive.org/web/20191129103422/https://www.literatuurplein.nl/detail/excursie/wenen/315	200	Klik
315	Wenen	https://www.literatuurplein.nl/excursie.jsp?excursieId=315	http://web.archive.org/web/20191129211737/https://www.literatuurplein.nl/detail/excursie/wenen/315	200	Klik
316	Odessa	https://literatuurplein.nl/detail/excursie/odessa/316	http://web.archive.org/web/20191127190257/https://literatuurplein.nl/detail/excursie/odessa/316	200	Klik
316	Odessa	https://www.literatuurplein.nl/detail/excursie/odessa/316	http://web.archive.org/web/20191129103312/https://www.literatuurplein.nl/detail/excursie/odessa/316	200	Klik
317	Praag	https://literatuurplein.nl/detail/excursie/praag/317	http://web.archive.org/web/20191127190504/https://literatuurplein.nl/detail/excursie/praag/317	200	Klik
317	Praag	https://www.literatuurplein.nl/excursie.jsp?excursieId=317	http://web.archive.org/web/20191129211745/https://www.literatuurplein.nl/detail/excursie/praag/317	200	Klik
318	Salzburg	https://literatuurplein.nl/detail/excursie/salzburg/318	http://web.archive.org/web/20191127190738/https://literatuurplein.nl/detail/excursie/salzburg/318	200	Klik
318	Salzburg	https://www.literatuurplein.nl/excursie.jsp?excursieId=318	http://web.archive.org/web/20191129211753/https://www.literatuurplein.nl/detail/excursie/salzburg/318	200	Klik
319	Augsburg	https://literatuurplein.nl/detail/excursie/augsburg/319	http://web.archive.org/web/20191127184410/https://literatuurplein.nl/detail/excursie/augsburg/319	200	Klik
320	Lviv / Lwów	https://literatuurplein.nl/detail/excursie/lviv-lwow/320	http://web.archive.org/web/20191127185944/https://literatuurplein.nl/detail/excursie/lviv-lwow/320	200	Klik
321	Valkenswaard	https://literatuurplein.nl/detail/excursie/valkenswaard/321	http://web.archive.org/web/20191127191147/https://literatuurplein.nl/detail/excursie/valkenswaard/321	200	Klik
321	Valkenswaard	https://www.literatuurplein.nl/excursie.jsp?excursieId=321	http://web.archive.org/web/20191129211801/https://www.literatuurplein.nl/detail/excursie/valkenswaard/321	200	Klik
322	Ascona	https://literatuurplein.nl/detail/excursie/ascona/322	http://web.archive.org/web/20191127184358/https://literatuurplein.nl/detail/excursie/ascona/322	200	Klik
323	Kassel	https://literatuurplein.nl/detail/excursie/kassel/323	http://web.archive.org/web/20191127185727/https://literatuurplein.nl/detail/excursie/kassel/323	200	Klik
323	Kassel	https://www.literatuurplein.nl/excursie.jsp?excursieId=323	http://web.archive.org/web/20191129211809/https://www.literatuurplein.nl/detail/excursie/kassel/323	200	Klik
324	Bremen	https://literatuurplein.nl/detail/excursie/bremen/324	http://web.archive.org/web/20191127184701/https://literatuurplein.nl/detail/excursie/bremen/324	200	Klik
326	Ede	https://literatuurplein.nl/detail/excursie/ede/326	http://web.archive.org/web/20191127185119/https://literatuurplein.nl/detail/excursie/ede/326	200	Klik
327	Hanau	https://literatuurplein.nl/detail/excursie/hanau/327	http://web.archive.org/web/20191127185422/https://literatuurplein.nl/detail/excursie/hanau/327	200	Klik
328	Torquay	https://literatuurplein.nl/detail/excursie/torquay/328	http://web.archive.org/web/20191127191040/https://literatuurplein.nl/detail/excursie/torquay/328	200	Klik
329	Varsseveld	https://literatuurplein.nl/detail/excursie/varsseveld/329	http://web.archive.org/web/20191127191153/https://literatuurplein.nl/detail/excursie/varsseveld/329	200	Klik
329	Varsseveld	https://www.literatuurplein.nl/excursie.jsp?excursieId=329	http://web.archive.org/web/20191129211817/https://www.literatuurplein.nl/detail/excursie/varsseveld/329	200	Klik
330	New Quay	https://literatuurplein.nl/detail/excursie/new-quay/330	http://web.archive.org/web/20191127190215/https://literatuurplein.nl/detail/excursie/new-quay/330	200	Klik
330	New Quay	https://www.literatuurplein.nl/excursie.jsp?excursieId=330	http://web.archive.org/web/20191129211824/https://www.literatuurplein.nl/detail/excursie/new-quay/330	200	Klik
331	Laugharne	https://literatuurplein.nl/detail/excursie/laugharne/331	http://web.archive.org/web/20191127185810/https://literatuurplein.nl/detail/excursie/laugharne/331	200	Klik
332	Ulft	https://literatuurplein.nl/detail/excursie/ulft/332	http://web.archive.org/web/20191127191117/https://literatuurplein.nl/detail/excursie/ulft/332	200	Klik
333	Terborg	https://literatuurplein.nl/detail/excursie/terborg/333	http://web.archive.org/web/20191127191010/https://literatuurplein.nl/detail/excursie/terborg/333	200	Klik
334	Dorchester	https://literatuurplein.nl/detail/excursie/dorchester/334	http://web.archive.org/web/20191127185048/https://literatuurplein.nl/detail/excursie/dorchester/334	200	Klik
335	Pamplona	https://literatuurplein.nl/detail/excursie/pamplona/335	http://web.archive.org/web/20191127190413/https://literatuurplein.nl/detail/excursie/pamplona/335	200	Klik
336	Oostermeer / Eastermar	https://literatuurplein.nl/detail/excursie/oostermeer-eastermar/336	http://web.archive.org/web/20191127190318/https://literatuurplein.nl/detail/excursie/oostermeer-eastermar/336	200	Klik
337	Helpston	https://literatuurplein.nl/detail/excursie/helpston/337	http://web.archive.org/web/20191127185523/https://literatuurplein.nl/detail/excursie/helpston/337	200	Klik
338	Meppel	https://literatuurplein.nl/detail/excursie/meppel/338	http://web.archive.org/web/20191127190049/https://literatuurplein.nl/detail/excursie/meppel/338	200	Klik
339	Gorinchem	https://literatuurplein.nl/detail/excursie/gorinchem/339	http://web.archive.org/web/20191127185321/https://literatuurplein.nl/detail/excursie/gorinchem/339	200	Klik
340	Hürtgenwald	https://literatuurplein.nl/detail/excursie/hurtgenwald/340	http://web.archive.org/web/20191127185631/https://literatuurplein.nl/detail/excursie/hurtgenwald/340	200	Klik
341	Stuttgart	https://literatuurplein.nl/detail/excursie/stuttgart/341	http://web.archive.org/web/20191127190934/https://literatuurplein.nl/detail/excursie/stuttgart/341	200	Klik
342	Fowey	https://literatuurplein.nl/detail/excursie/fowey/342	http://web.archive.org/web/20191127185232/https://literatuurplein.nl/detail/excursie/fowey/342	200	Klik
342	Fowey	https://www.literatuurplein.nl/excursie.jsp?excursieId=342	http://web.archive.org/web/20191129211832/https://www.literatuurplein.nl/detail/excursie/fowey/342	200	Klik
343	Hiddensee	https://literatuurplein.nl/detail/excursie/hiddensee/343	http://web.archive.org/web/20191127185535/https://literatuurplein.nl/detail/excursie/hiddensee/343	200	Klik
344	Borrby	https://literatuurplein.nl/detail/excursie/borrby/344	http://web.archive.org/web/20191127184619/https://literatuurplein.nl/detail/excursie/borrby/344	200	Klik
345	Nemea	https://literatuurplein.nl/detail/excursie/nemea/345	http://web.archive.org/web/20191127190157/https://literatuurplein.nl/detail/excursie/nemea/345	200	Klik
347	Aalst	https://literatuurplein.nl/detail/excursie/aalst/347	http://web.archive.org/web/20191127184238/https://literatuurplein.nl/detail/excursie/aalst/347	200	Klik
347	Aalst	https://www.literatuurplein.nl/detail/excursie/aalst/347	http://web.archive.org/web/20191129102913/https://www.literatuurplein.nl/detail/excursie/aalst/347	200	Klik
347	Aalst	https://www.literatuurplein.nl/excursie.jsp?excursieId=347	http://web.archive.org/web/20191129211839/https://www.literatuurplein.nl/detail/excursie/aalst/347	200	Klik
348	Dendermonde	https://literatuurplein.nl/detail/excursie/dendermonde/348	http://web.archive.org/web/20191127185018/https://literatuurplein.nl/detail/excursie/dendermonde/348	200	Klik
349	Paju	https://literatuurplein.nl/detail/excursie/paju/349	http://web.archive.org/web/20191127190407/https://literatuurplein.nl/detail/excursie/paju/349	200	Klik
350	Bodenwerder	https://literatuurplein.nl/detail/excursie/bodenwerder/350	http://web.archive.org/web/20191127184607/https://literatuurplein.nl/detail/excursie/bodenwerder/350	200	Klik
351	Foudgum	https://literatuurplein.nl/detail/excursie/foudgum/351	http://web.archive.org/web/20191127185226/https://literatuurplein.nl/detail/excursie/foudgum/351	200	Klik
352	Granada	https://literatuurplein.nl/detail/excursie/granada/352	http://web.archive.org/web/20191127185339/https://literatuurplein.nl/detail/excursie/granada/352	200	Klik
353	Frankfurt am Main	https://literatuurplein.nl/detail/excursie/frankfurt-am-main/353	http://web.archive.org/web/20191127185238/https://literatuurplein.nl/detail/excursie/frankfurt-am-main/353	200	Klik
354	Llanon	https://literatuurplein.nl/detail/excursie/llanon/354	http://web.archive.org/web/20191127185912/https://literatuurplein.nl/detail/excursie/llanon/354	200	Klik
355	Bad Nieuweschans	https://literatuurplein.nl/detail/excursie/bad-nieuweschans/355	http://web.archive.org/web/20191127184441/https://literatuurplein.nl/detail/excursie/bad-nieuweschans/355	200	Klik
355	Bad Nieuweschans	https://www.literatuurplein.nl/excursie.jsp?excursieId=355	http://web.archive.org/web/20191129211847/https://www.literatuurplein.nl/detail/excursie/bad-nieuweschans/355	200	Klik
356	Ry	https://literatuurplein.nl/detail/excursie/ry/356	http://web.archive.org/web/20191127190641/https://literatuurplein.nl/detail/excursie/ry/356	200	Klik
357	Nantes	https://literatuurplein.nl/detail/excursie/nantes/357	http://web.archive.org/web/20191127190151/https://literatuurplein.nl/detail/excursie/nantes/357	200	Klik
357	Nantes	https://www.literatuurplein.nl/detail/excursie/nantes/357	http://web.archive.org/web/20191129103306/https://www.literatuurplein.nl/detail/excursie/nantes/357	200	Klik
358	Chambéry	https://literatuurplein.nl/detail/excursie/chambery/358	http://web.archive.org/web/20191127184833/https://literatuurplein.nl/detail/excursie/chambery/358	200	Klik
359	Bunnik	https://literatuurplein.nl/detail/excursie/bunnik/359	http://web.archive.org/web/20191127184750/https://literatuurplein.nl/detail/excursie/bunnik/359	200	Klik
360	Bad Ragaz	https://literatuurplein.nl/detail/excursie/bad-ragaz/360	http://web.archive.org/web/20191127184447/https://literatuurplein.nl/detail/excursie/bad-ragaz/360	200	Klik
360	Bad Ragaz	https://www.literatuurplein.nl/excursie.jsp?excursieId=360	http://web.archive.org/web/20191129211854/https://www.literatuurplein.nl/detail/excursie/bad-ragaz/360	200	Klik
361	Tamworth	https://literatuurplein.nl/detail/excursie/tamworth/361	http://web.archive.org/web/20191127191004/https://literatuurplein.nl/detail/excursie/tamworth/361	200	Klik
361	Tamworth	https://www.literatuurplein.nl/excursie.jsp?excursieId=361	http://web.archive.org/web/20191129211902/https://www.literatuurplein.nl/detail/excursie/tamworth/361	200	Klik
362	Bournemouth	https://literatuurplein.nl/detail/excursie/bournemouth/362	http://web.archive.org/web/20191127184637/https://literatuurplein.nl/detail/excursie/bournemouth/362	200	Klik
363	Collodi	https://literatuurplein.nl/detail/excursie/collodi/363	http://web.archive.org/web/20191127184929/https://literatuurplein.nl/detail/excursie/collodi/363	200	Klik
364	Salinas	https://literatuurplein.nl/detail/excursie/salinas/364	http://web.archive.org/web/20191127190732/https://literatuurplein.nl/detail/excursie/salinas/364	200	Klik
365	Big Sur	https://literatuurplein.nl/detail/excursie/big-sur/365	http://web.archive.org/web/20191127184601/https://literatuurplein.nl/detail/excursie/big-sur/365	200	Klik
366	Cambo-les-Bains	https://literatuurplein.nl/detail/excursie/cambo-les-bains/366	http://web.archive.org/web/20191127184815/https://literatuurplein.nl/detail/excursie/cambo-les-bains/366	200	Klik
367	Le Port-Marly	https://literatuurplein.nl/detail/excursie/le-port-marly/367	http://web.archive.org/web/20191127185847/https://literatuurplein.nl/detail/excursie/le-port-marly/367	200	Klik
367	Le Port-Marly	https://www.literatuurplein.nl/excursie.jsp?excursieId=367	http://web.archive.org/web/20191129211910/https://www.literatuurplein.nl/detail/excursie/le-port-marly/367	200	Klik
368	Rouen	https://literatuurplein.nl/detail/excursie/rouen/368	http://web.archive.org/web/20191127190629/https://literatuurplein.nl/detail/excursie/rouen/368	200	Klik
368	Rouen	https://www.literatuurplein.nl/detail/excursie/rouen/368	http://web.archive.org/web/20191129103352/https://www.literatuurplein.nl/detail/excursie/rouen/368	200	Klik
369	Le Havre	https://literatuurplein.nl/detail/excursie/le-havre/369	http://web.archive.org/web/20191127185835/https://literatuurplein.nl/detail/excursie/le-havre/369	200	Klik
369	Le Havre	https://www.literatuurplein.nl/excursie.jsp?excursieId=369	http://web.archive.org/web/20191129211918/https://www.literatuurplein.nl/detail/excursie/le-havre/369	200	Klik
371	Guernsey	https://literatuurplein.nl/detail/excursie/guernsey/371	http://web.archive.org/web/20191127185404/https://literatuurplein.nl/detail/excursie/guernsey/371	200	Klik
371	Guernsey	https://www.literatuurplein.nl/excursie.jsp?excursieId=371	http://web.archive.org/web/20191129211926/https://www.literatuurplein.nl/detail/excursie/guernsey/371	200	Klik
372	Médan	https://literatuurplein.nl/detail/excursie/medan/372	http://web.archive.org/web/20191127190042/https://literatuurplein.nl/detail/excursie/medan/372	200	Klik
372	Médan	https://www.literatuurplein.nl/excursie.jsp?excursieId=372	http://web.archive.org/web/20191129211933/https://www.literatuurplein.nl/detail/excursie/medan/372	200	Klik
373	Bougival	https://literatuurplein.nl/detail/excursie/bougival/373	http://web.archive.org/web/20191127184631/https://literatuurplein.nl/detail/excursie/bougival/373	200	Klik
373	Bougival	https://www.literatuurplein.nl/detail/excursie/bougival/373	http://web.archive.org/web/20191129103026/https://www.literatuurplein.nl/detail/excursie/bougival/373	200	Klik
373	Bougival	https://www.literatuurplein.nl/excursie.jsp?excursieId=373	http://web.archive.org/web/20191129211941/https://www.literatuurplein.nl/detail/excursie/bougival/373	200	Klik
374	Vulaines-sur-Seine	https://literatuurplein.nl/detail/excursie/vulaines-sur-seine/374	http://web.archive.org/web/20191127191247/https://literatuurplein.nl/detail/excursie/vulaines-sur-seine/374	200	Klik
375	Saint-Arnoult-en-Yvelines	https://literatuurplein.nl/detail/excursie/saint-arnoult-en-yvelines/375	http://web.archive.org/web/20191127190655/https://literatuurplein.nl/detail/excursie/saint-arnoult-en-yvelines/375	200	Klik
376	Châtenay-Malabry	https://literatuurplein.nl/detail/excursie/chatenay-malabry/376	http://web.archive.org/web/20191127184851/https://literatuurplein.nl/detail/excursie/chatenay-malabry/376	200	Klik
377	Saint-Malo	https://literatuurplein.nl/detail/excursie/saint-malo/377	http://web.archive.org/web/20191127190707/https://literatuurplein.nl/detail/excursie/saint-malo/377	200	Klik
378	Montmorency	https://literatuurplein.nl/detail/excursie/montmorency/378	http://web.archive.org/web/20191127190120/https://literatuurplein.nl/detail/excursie/montmorency/378	200	Klik
379	Bristol	https://literatuurplein.nl/detail/excursie/bristol/379	http://web.archive.org/web/20191127184713/https://literatuurplein.nl/detail/excursie/bristol/379	200	Klik
379	Bristol	https://www.literatuurplein.nl/excursie.jsp?excursieId=379	http://web.archive.org/web/20191129211949/https://www.literatuurplein.nl/detail/excursie/bristol/379	200	Klik
380	La Brède	https://literatuurplein.nl/detail/excursie/la-brede/380	http://web.archive.org/web/20191127185745/https://literatuurplein.nl/detail/excursie/la-brede/380	200	Klik
381	Saint-Maixant	https://literatuurplein.nl/detail/excursie/saint-maixant/381	http://web.archive.org/web/20191127190701/https://literatuurplein.nl/detail/excursie/saint-maixant/381	200	Klik
382	Broek in Waterland	https://literatuurplein.nl/detail/excursie/broek-in-waterland/382	http://web.archive.org/web/20191127184720/https://literatuurplein.nl/detail/excursie/broek-in-waterland/382	200	Klik
383	Saint-Michel-de-Montaigne	https://literatuurplein.nl/detail/excursie/saint-michel-de-montaigne/383	http://web.archive.org/web/20191127190713/https://literatuurplein.nl/detail/excursie/saint-michel-de-montaigne/383	200	Klik
384	La Châtre	https://literatuurplein.nl/detail/excursie/la-chatre/384	http://web.archive.org/web/20191127185751/https://literatuurplein.nl/detail/excursie/la-chatre/384	200	Klik
385	Fontaine-de-Vaucluse	https://literatuurplein.nl/detail/excursie/fontaine-de-vaucluse/385	http://web.archive.org/web/20191127185220/https://literatuurplein.nl/detail/excursie/fontaine-de-vaucluse/385	200	Klik
386	Bath	https://literatuurplein.nl/detail/excursie/bath/386	http://web.archive.org/web/20191127184506/https://literatuurplein.nl/detail/excursie/bath/386	200	Klik
386	Bath	https://www.literatuurplein.nl/excursie.jsp?excursieId=386	http://web.archive.org/web/20191129211956/https://www.literatuurplein.nl/detail/excursie/bath/386	200	Klik
387	Ravenshead	https://literatuurplein.nl/detail/excursie/ravenshead/387	http://web.archive.org/web/20191127190523/https://literatuurplein.nl/detail/excursie/ravenshead/387	200	Klik
387	Ravenshead	https://www.literatuurplein.nl/excursie.jsp?excursieId=387	http://web.archive.org/web/20191129212004/https://www.literatuurplein.nl/detail/excursie/ravenshead/387	200	Klik
388	Alcalá de  Henares	https://literatuurplein.nl/detail/excursie/alcala-de-henares/388	http://web.archive.org/web/20191127184251/https://literatuurplein.nl/detail/excursie/alcala-de-henares/388	200	Klik
388	Alcalá de  Henares	https://www.literatuurplein.nl/excursie.jsp?excursieId=388	http://web.archive.org/web/20191129212012/https://www.literatuurplein.nl/detail/excursie/alcala-de-henares/388	200	Klik
389	Toledo	https://literatuurplein.nl/detail/excursie/toledo/389	http://web.archive.org/web/20191127191034/https://literatuurplein.nl/detail/excursie/toledo/389	200	Klik
390	Rolvenden	https://literatuurplein.nl/detail/excursie/rolvenden/390	http://web.archive.org/web/20191127190611/https://literatuurplein.nl/detail/excursie/rolvenden/390	200	Klik
391	Lisse	https://literatuurplein.nl/detail/excursie/lisse/391	http://web.archive.org/web/20191127185906/https://literatuurplein.nl/detail/excursie/lisse/391	200	Klik
391	Lisse	https://www.literatuurplein.nl/detail/excursie/lisse/391	http://web.archive.org/web/20191129103234/https://www.literatuurplein.nl/detail/excursie/lisse/391	200	Klik
391	Lisse	https://www.literatuurplein.nl/excursie.jsp?excursieId=391	http://web.archive.org/web/20191129212020/https://www.literatuurplein.nl/detail/excursie/lisse/391	200	Klik
392	Charleville-Mézières	https://literatuurplein.nl/detail/excursie/charleville-mezieres/392	http://web.archive.org/web/20191127184839/https://literatuurplein.nl/detail/excursie/charleville-mezieres/392	200	Klik
392	Charleville-Mézières	https://www.literatuurplein.nl/detail/excursie/charleville-mezieres/392	http://web.archive.org/web/20191129103056/https://www.literatuurplein.nl/detail/excursie/charleville-mezieres/392	200	Klik
393	Epineuil-le-Fleuriel	https://literatuurplein.nl/detail/excursie/epineuil-le-fleuriel-/393	http://web.archive.org/web/20191127185150/https://literatuurplein.nl/detail/excursie/epineuil-le-fleuriel-/393	200	Klik
394	Sint-Amands	https://literatuurplein.nl/detail/excursie/sint-amands/394	http://web.archive.org/web/20191127190838/https://literatuurplein.nl/detail/excursie/sint-amands/394	200	Klik
394	Sint-Amands	https://www.literatuurplein.nl/excursie.jsp?excursieId=394	http://web.archive.org/web/20191129212028/https://www.literatuurplein.nl/detail/excursie/sint-amands/394	200	Klik
395	Grenoble	https://literatuurplein.nl/detail/excursie/grenoble/395	http://web.archive.org/web/20191127185352/https://literatuurplein.nl/detail/excursie/grenoble/395	200	Klik
396	Seuilly	https://literatuurplein.nl/detail/excursie/seuilly/396	http://web.archive.org/web/20191127190832/https://literatuurplein.nl/detail/excursie/seuilly/396	200	Klik
397	Folkestone	https://literatuurplein.nl/detail/excursie/folkestone/397	http://web.archive.org/web/20191127185214/https://literatuurplein.nl/detail/excursie/folkestone/397	200	Klik
398	Triëst	https://literatuurplein.nl/detail/excursie/triest/398	http://web.archive.org/web/20191127191046/https://literatuurplein.nl/detail/excursie/triest/398	200	Klik
399	Chateau-Thierry	https://literatuurplein.nl/detail/excursie/chateau-thierry/399	http://web.archive.org/web/20191127184845/https://literatuurplein.nl/detail/excursie/chateau-thierry/399	200	Klik
399	Chateau-Thierry	https://www.literatuurplein.nl/excursie.jsp?excursieId=399	http://web.archive.org/web/20191129212036/https://www.literatuurplein.nl/detail/excursie/chateau-thierry/399	200	Klik
400	Sveg	https://literatuurplein.nl/detail/excursie/sveg/400	http://web.archive.org/web/20191127190940/https://literatuurplein.nl/detail/excursie/sveg/400	200	Klik
400	Sveg	https://www.literatuurplein.nl/excursie.jsp?excursieId=400	http://web.archive.org/web/20191129212052/https://www.literatuurplein.nl/detail/excursie/sveg/400	200	Klik
401	Gloucester	https://literatuurplein.nl/detail/excursie/gloucester/401	http://web.archive.org/web/20191127185309/https://literatuurplein.nl/detail/excursie/gloucester/401	200	Klik
402	Agoura Hills	https://literatuurplein.nl/detail/excursie/agoura-hills/402	http://web.archive.org/web/20191127184245/https://literatuurplein.nl/detail/excursie/agoura-hills/402	200	Klik
403	Atlanta	https://literatuurplein.nl/detail/excursie/atlanta/403	http://web.archive.org/web/20191127184404/https://literatuurplein.nl/detail/excursie/atlanta/403	200	Klik
404	Nieuw-Vossemeer	https://literatuurplein.nl/detail/excursie/nieuw-vossemeer/404	http://web.archive.org/web/20191127190227/https://literatuurplein.nl/detail/excursie/nieuw-vossemeer/404	200	Klik
405	Zierikzee	https://literatuurplein.nl/detail/excursie/zierikzee/405	http://web.archive.org/web/20191127191358/https://literatuurplein.nl/detail/excursie/zierikzee/405	200	Klik
406	Nuenen	https://literatuurplein.nl/detail/excursie/nuenen/406	http://web.archive.org/web/20191127190245/https://literatuurplein.nl/detail/excursie/nuenen/406	200	Klik
406	Nuenen	https://www.literatuurplein.nl/excursie.jsp?excursieId=406	http://web.archive.org/web/20191129212100/https://www.literatuurplein.nl/detail/excursie/nuenen/406	200	Klik
407	Warns	https://literatuurplein.nl/detail/excursie/warns/407	http://web.archive.org/web/20191127191253/https://literatuurplein.nl/detail/excursie/warns/407	200	Klik
408	Chicago	https://literatuurplein.nl/detail/excursie/chicago/408	http://web.archive.org/web/20191127184910/https://literatuurplein.nl/detail/excursie/chicago/408	200	Klik
408	Chicago	https://www.literatuurplein.nl/excursie.jsp?excursieId=408	http://web.archive.org/web/20191129212107/https://www.literatuurplein.nl/detail/excursie/chicago/408	200	Klik
410	Los Angeles	https://literatuurplein.nl/detail/excursie/los-angeles/410	http://web.archive.org/web/20191127185932/https://literatuurplein.nl/detail/excursie/los-angeles/410	200	Klik
410	Los Angeles	https://www.literatuurplein.nl/excursie.jsp?excursieId=410	http://web.archive.org/web/20191129212123/https://www.literatuurplein.nl/detail/excursie/los-angeles/410	200	Klik
411	Moskou	https://literatuurplein.nl/detail/excursie/moskou/411	http://web.archive.org/web/20191127190126/https://literatuurplein.nl/detail/excursie/moskou/411	200	Klik
411	Moskou	https://www.literatuurplein.nl/detail/excursie/moskou/411	http://web.archive.org/web/20191129103300/https://www.literatuurplein.nl/detail/excursie/moskou/411	200	Klik
411	Moskou	https://www.literatuurplein.nl/excursie.jsp?excursieId=411	http://web.archive.org/web/20191129212130/https://www.literatuurplein.nl/detail/excursie/moskou/411	200	Klik
412	Hillsboro	https://literatuurplein.nl/detail/excursie/hillsboro/412	http://web.archive.org/web/20191127185547/https://literatuurplein.nl/detail/excursie/hillsboro/412	200	Klik
413	Philadelphia	https://literatuurplein.nl/detail/excursie/philadelphia/413	http://web.archive.org/web/20191127190439/https://literatuurplein.nl/detail/excursie/philadelphia/413	200	Klik
414	Pianosa	https://literatuurplein.nl/detail/excursie/pianosa/414	http://web.archive.org/web/20191127190445/https://literatuurplein.nl/detail/excursie/pianosa/414	200	Klik
417	Hulst	https://literatuurplein.nl/detail/excursie/hulst/417	http://web.archive.org/web/20191127185624/https://literatuurplein.nl/detail/excursie/hulst/417	200	Klik
418	Terschelling	https://literatuurplein.nl/detail/excursie/terschelling/418	http://web.archive.org/web/20191127191022/https://literatuurplein.nl/detail/excursie/terschelling/418	200	Klik
419	Dwingeloo	https://literatuurplein.nl/detail/excursie/dwingeloo/419	http://web.archive.org/web/20191127185113/https://literatuurplein.nl/detail/excursie/dwingeloo/419	200	Klik
420	Biddinghuizen	https://literatuurplein.nl/detail/excursie/biddinghuizen/420	http://web.archive.org/web/20191127184555/https://literatuurplein.nl/detail/excursie/biddinghuizen/420	200	Klik
421	Orvelte	https://literatuurplein.nl/detail/excursie/orvelte/421	http://web.archive.org/web/20191127190330/https://literatuurplein.nl/detail/excursie/orvelte/421	200	Klik
		https://www.literatuurplein.nl/excursies	http://web.archive.org/web/20191129212445/https://www.literatuurplein.nl/excursies	200	Klik
		https://www.literatuurplein.nl/excursies.jsp	http://web.archive.org/web/20191129212454/https://www.literatuurplein.nl/excursies	200	Klik
