LocatieID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
499	https://www.literatuurplein.nl/wereldkaart/?loc=499	http://web.archive.org/web/20191130213008/https://www.literatuurplein.nl/wereldkaart/?loc=499	200	Klik
501	https://www.literatuurplein.nl/detail/wereldkaart/oekraine/501	http://web.archive.org/web/20191129182136/https://www.literatuurplein.nl/detail/wereldkaart/oekraine/501	200	Klik
501	https://www.literatuurplein.nl/wereldkaart.jsp?loc=501	http://web.archive.org/web/20191130211127/https://www.literatuurplein.nl/wereldkaart/?loc=501	200	Klik
501	https://www.literatuurplein.nl/wereldkaart/?loc=501	http://web.archive.org/web/20191130213015/https://www.literatuurplein.nl/wereldkaart/?loc=501	200	Klik
503	https://www.literatuurplein.nl/detail/wereldkaart/oostenrijk/503	http://web.archive.org/web/20191129182148/https://www.literatuurplein.nl/detail/wereldkaart/oostenrijk/503	200	Klik
503	https://www.literatuurplein.nl/wereldkaart.jsp?loc=503	http://web.archive.org/web/20191130211134/https://www.literatuurplein.nl/wereldkaart/?loc=503	200	Klik
504	https://www.literatuurplein.nl/detail/wereldkaart/wenen/504	http://web.archive.org/web/20191129182640/https://www.literatuurplein.nl/detail/wereldkaart/wenen/504	200	Klik
504	https://www.literatuurplein.nl/wereldkaart.jsp?loc=504	http://web.archive.org/web/20191130211142/https://www.literatuurplein.nl/wereldkaart/?loc=504	200	Klik
505	https://www.literatuurplein.nl/detail/wereldkaart/polen/505	http://web.archive.org/web/20191129182232/https://www.literatuurplein.nl/detail/wereldkaart/polen/505	200	Klik
505	https://www.literatuurplein.nl/wereldkaart.jsp?loc=505	http://web.archive.org/web/20191130211150/https://www.literatuurplein.nl/wereldkaart/?loc=505	200	Klik
507	https://www.literatuurplein.nl/detail/wereldkaart/portugal/507	http://web.archive.org/web/20191129182238/https://www.literatuurplein.nl/detail/wereldkaart/portugal/507	200	Klik
507	https://www.literatuurplein.nl/wereldkaart.jsp?loc=507	http://web.archive.org/web/20191130211158/https://www.literatuurplein.nl/wereldkaart/?loc=507	200	Klik
507	https://www.literatuurplein.nl/wereldkaart/?loc=507	http://web.archive.org/web/20191130213021/https://www.literatuurplein.nl/wereldkaart/?loc=507	200	Klik
509	https://www.literatuurplein.nl/wereldkaart.jsp?loc=509	http://web.archive.org/web/20191130211206/https://www.literatuurplein.nl/wereldkaart/?loc=509	200	Klik
510	https://www.literatuurplein.nl/wereldkaart.jsp?loc=510	http://web.archive.org/web/20191130211213/https://www.literatuurplein.nl/wereldkaart/?loc=510	200	Klik
510	https://www.literatuurplein.nl/wereldkaart/?loc=510	http://web.archive.org/web/20191130213027/https://www.literatuurplein.nl/wereldkaart/?loc=510	200	Klik
513	https://www.literatuurplein.nl/wereldkaart.jsp?loc=513	http://web.archive.org/web/20191130211221/https://www.literatuurplein.nl/wereldkaart/?loc=513	200	Klik
513	https://www.literatuurplein.nl/wereldkaart/?loc=513	http://web.archive.org/web/20191130213034/https://www.literatuurplein.nl/wereldkaart/?loc=513	200	Klik
515	https://www.literatuurplein.nl/detail/wereldkaart/slowakije/515	http://web.archive.org/web/20191129182402/https://www.literatuurplein.nl/detail/wereldkaart/slowakije/515	200	Klik
515	https://www.literatuurplein.nl/wereldkaart.jsp?loc=515	http://web.archive.org/web/20191130211230/https://www.literatuurplein.nl/wereldkaart/?loc=515	200	Klik
516	https://www.literatuurplein.nl/wereldkaart.jsp?loc=516	http://web.archive.org/web/20191130211238/https://www.literatuurplein.nl/wereldkaart/?loc=516	200	Klik
517	https://www.literatuurplein.nl/detail/wereldkaart/spanje/517	http://web.archive.org/web/20191129182408/https://www.literatuurplein.nl/detail/wereldkaart/spanje/517	200	Klik
517	https://www.literatuurplein.nl/wereldkaart.jsp?loc=517	http://web.archive.org/web/20191130211245/https://www.literatuurplein.nl/wereldkaart/?loc=517	200	Klik
517	https://www.literatuurplein.nl/wereldkaart/?loc=517	http://web.archive.org/web/20191130213040/https://www.literatuurplein.nl/wereldkaart/?loc=517	200	Klik
518	https://www.literatuurplein.nl/detail/wereldkaart/madrid/518	http://web.archive.org/web/20191129181855/https://www.literatuurplein.nl/detail/wereldkaart/madrid/518	200	Klik
518	https://www.literatuurplein.nl/wereldkaart.jsp?loc=518	http://web.archive.org/web/20191130211253/https://www.literatuurplein.nl/wereldkaart/?loc=518	200	Klik
519	https://www.literatuurplein.nl/detail/wereldkaart/tsjechie/519	http://web.archive.org/web/20191129182504/https://www.literatuurplein.nl/detail/wereldkaart/tsjechie/519	200	Klik
519	https://www.literatuurplein.nl/wereldkaart.jsp?loc=519	http://web.archive.org/web/20191130211302/https://www.literatuurplein.nl/wereldkaart/?loc=519	200	Klik
520	https://www.literatuurplein.nl/detail/wereldkaart/praag/520	http://web.archive.org/web/20191129182244/https://www.literatuurplein.nl/detail/wereldkaart/praag/520	200	Klik
520	https://www.literatuurplein.nl/wereldkaart.jsp?loc=520	http://web.archive.org/web/20191130211309/https://www.literatuurplein.nl/wereldkaart/?loc=520	200	Klik
521	https://www.literatuurplein.nl/detail/wereldkaart/turkije/521	http://web.archive.org/web/20191129182510/https://www.literatuurplein.nl/detail/wereldkaart/turkije/521	200	Klik
521	https://www.literatuurplein.nl/wereldkaart.jsp?loc=521	http://web.archive.org/web/20191130211317/https://www.literatuurplein.nl/wereldkaart/?loc=521	200	Klik
525	https://www.literatuurplein.nl/detail/wereldkaart/verenigd-koninkrijk/525	http://web.archive.org/web/20191129182601/https://www.literatuurplein.nl/detail/wereldkaart/verenigd-koninkrijk/525	200	Klik
525	https://www.literatuurplein.nl/detail/wereldkaart/verenigd-koninkrijk-gr-brit-/525	http://web.archive.org/web/20191129182608/https://www.literatuurplein.nl/detail/wereldkaart/verenigd-koninkrijk-gr-brit-/525	200	Klik
525	https://www.literatuurplein.nl/wereldkaart.jsp?loc=525	http://web.archive.org/web/20191130211325/https://www.literatuurplein.nl/wereldkaart/?loc=525	200	Klik
525	https://www.literatuurplein.nl/wereldkaart/?loc=525	http://web.archive.org/web/20191130213047/https://www.literatuurplein.nl/wereldkaart/?loc=525	200	Klik
526	https://www.literatuurplein.nl/detail/wereldkaart/londen/526	http://web.archive.org/web/20191129181841/https://www.literatuurplein.nl/detail/wereldkaart/londen/526	200	Klik
529	https://www.literatuurplein.nl/detail/wereldkaart/zweden/529	http://web.archive.org/web/20191129192100/https://www.literatuurplein.nl/detail/wereldkaart/zweden/529	200	Klik
529	https://www.literatuurplein.nl/wereldkaart.jsp?loc=529	http://web.archive.org/web/20191130211333/https://www.literatuurplein.nl/wereldkaart/?loc=529	200	Klik
529	https://www.literatuurplein.nl/wereldkaart/?loc=529	http://web.archive.org/web/20191130213055/https://www.literatuurplein.nl/wereldkaart/?loc=529	200	Klik
530	https://www.literatuurplein.nl/wereldkaart.jsp?loc=530	http://web.archive.org/web/20191130211350/https://www.literatuurplein.nl/wereldkaart/?loc=530	200	Klik
531	https://www.literatuurplein.nl/detail/wereldkaart/zwitserland/531	http://web.archive.org/web/20191129192106/https://www.literatuurplein.nl/detail/wereldkaart/zwitserland/531	200	Klik
531	https://www.literatuurplein.nl/wereldkaart.jsp?loc=531	http://web.archive.org/web/20191130211400/https://www.literatuurplein.nl/wereldkaart/?loc=531	200	Klik
531	https://www.literatuurplein.nl/wereldkaart/?loc=531	http://web.archive.org/web/20191130213101/https://www.literatuurplein.nl/wereldkaart/?loc=531	200	Klik
533	https://www.literatuurplein.nl/detail/wereldkaart/nederland/533	http://web.archive.org/web/20191129181956/https://www.literatuurplein.nl/detail/wereldkaart/nederland/533	200	Klik
533	https://www.literatuurplein.nl/wereldkaart.jsp?loc=533	http://web.archive.org/web/20191130211408/https://www.literatuurplein.nl/wereldkaart/?loc=533	200	Klik
533	https://www.literatuurplein.nl/wereldkaart/?loc=533	http://web.archive.org/web/20191130213107/https://www.literatuurplein.nl/wereldkaart/?loc=533	200	Klik
534	https://www.literatuurplein.nl/detail/wereldkaart/amsterdam/534	http://web.archive.org/web/20191129180911/https://www.literatuurplein.nl/detail/wereldkaart/amsterdam/534	200	Klik
534	https://www.literatuurplein.nl/wereldkaart.jsp?loc=534	http://web.archive.org/web/20191130211417/https://www.literatuurplein.nl/wereldkaart/?loc=534	200	Klik
534	https://www.literatuurplein.nl/wereldkaart/?loc=534	http://web.archive.org/web/20191130213114/https://www.literatuurplein.nl/wereldkaart/?loc=534	200	Klik
535	https://www.literatuurplein.nl/detail/wereldkaart/drenthe/535	http://web.archive.org/web/20191129181338/https://www.literatuurplein.nl/detail/wereldkaart/drenthe/535	200	Klik
535	https://www.literatuurplein.nl/wereldkaart.jsp?loc=535	http://web.archive.org/web/20191130211425/https://www.literatuurplein.nl/wereldkaart/?loc=535	200	Klik
537	https://www.literatuurplein.nl/wereldkaart.jsp?loc=537	http://web.archive.org/web/20191130211433/https://www.literatuurplein.nl/wereldkaart/?loc=537	200	Klik
538	https://www.literatuurplein.nl/wereldkaart.jsp?loc=538	http://web.archive.org/web/20191130211440/https://www.literatuurplein.nl/wereldkaart/?loc=538	200	Klik
539	https://www.literatuurplein.nl/detail/wereldkaart/gelderland/539	http://web.archive.org/web/20191129181436/https://www.literatuurplein.nl/detail/wereldkaart/gelderland/539	200	Klik
539	https://www.literatuurplein.nl/wereldkaart.jsp?loc=539	http://web.archive.org/web/20191130211449/https://www.literatuurplein.nl/wereldkaart/?loc=539	200	Klik
540	https://www.literatuurplein.nl/wereldkaart.jsp?loc=540	http://web.archive.org/web/20191130211457/https://www.literatuurplein.nl/wereldkaart/?loc=540	200	Klik
543	https://www.literatuurplein.nl/detail/wereldkaart/groningen/543	http://web.archive.org/web/20191129181501/https://www.literatuurplein.nl/detail/wereldkaart/groningen/543	200	Klik
543	https://www.literatuurplein.nl/wereldkaart.jsp?loc=543	http://web.archive.org/web/20191130211504/https://www.literatuurplein.nl/wereldkaart/?loc=543	200	Klik
544	https://www.literatuurplein.nl/detail/wereldkaart/groningen/544	http://web.archive.org/web/20191129181508/https://www.literatuurplein.nl/detail/wereldkaart/groningen/544	200	Klik
545	https://www.literatuurplein.nl/detail/wereldkaart/limburg/545	http://web.archive.org/web/20191129181811/https://www.literatuurplein.nl/detail/wereldkaart/limburg/545	200	Klik
545	https://www.literatuurplein.nl/wereldkaart.jsp?loc=545	http://web.archive.org/web/20191130211512/https://www.literatuurplein.nl/wereldkaart/?loc=545	200	Klik
545	https://www.literatuurplein.nl/wereldkaart/?loc=545	http://web.archive.org/web/20191130213122/https://www.literatuurplein.nl/wereldkaart/?loc=545	200	Klik
546	https://www.literatuurplein.nl/detail/wereldkaart/maastricht/546	http://web.archive.org/web/20191129181848/https://www.literatuurplein.nl/detail/wereldkaart/maastricht/546	200	Klik
546	https://www.literatuurplein.nl/wereldkaart.jsp?loc=546	http://web.archive.org/web/20191130211520/https://www.literatuurplein.nl/wereldkaart/?loc=546	200	Klik
547	https://www.literatuurplein.nl/detail/wereldkaart/noord-brabant/547	http://web.archive.org/web/20191129182058/https://www.literatuurplein.nl/detail/wereldkaart/noord-brabant/547	200	Klik
547	https://www.literatuurplein.nl/wereldkaart.jsp?loc=547	http://web.archive.org/web/20191130211527/https://www.literatuurplein.nl/wereldkaart/?loc=547	200	Klik
549	https://www.literatuurplein.nl/detail/wereldkaart/noord-holland/549	http://web.archive.org/web/20191129182104/https://www.literatuurplein.nl/detail/wereldkaart/noord-holland/549	200	Klik
549	https://www.literatuurplein.nl/wereldkaart.jsp?loc=549	http://web.archive.org/web/20191130211535/https://www.literatuurplein.nl/wereldkaart/?loc=549	200	Klik
550	https://www.literatuurplein.nl/detail/wereldkaart/haarlem/550	http://web.archive.org/web/20191129181538/https://www.literatuurplein.nl/detail/wereldkaart/haarlem/550	200	Klik
550	https://www.literatuurplein.nl/wereldkaart.jsp?loc=550	http://web.archive.org/web/20191130211550/https://www.literatuurplein.nl/wereldkaart/?loc=550	200	Klik
551	https://www.literatuurplein.nl/wereldkaart.jsp?loc=551	http://web.archive.org/web/20191130211559/https://www.literatuurplein.nl/wereldkaart/?loc=551	200	Klik
553	https://www.literatuurplein.nl/wereldkaart.jsp?loc=553	http://web.archive.org/web/20191130211606/https://www.literatuurplein.nl/wereldkaart/?loc=553	200	Klik
554	https://www.literatuurplein.nl/wereldkaart.jsp?loc=554	http://web.archive.org/web/20191130211614/https://www.literatuurplein.nl/wereldkaart/?loc=554	200	Klik
555	https://www.literatuurplein.nl/detail/wereldkaart/utrecht/555	http://web.archive.org/web/20191129182523/https://www.literatuurplein.nl/detail/wereldkaart/utrecht/555	200	Klik
555	https://www.literatuurplein.nl/wereldkaart.jsp?loc=555	http://web.archive.org/web/20191130211622/https://www.literatuurplein.nl/wereldkaart/?loc=555	200	Klik
556	https://www.literatuurplein.nl/detail/wereldkaart/utrecht/556	http://web.archive.org/web/20191129182529/https://www.literatuurplein.nl/detail/wereldkaart/utrecht/556	200	Klik
556	https://www.literatuurplein.nl/wereldkaart.jsp?loc=556	http://web.archive.org/web/20191130211629/https://www.literatuurplein.nl/wereldkaart/?loc=556	200	Klik
557	https://www.literatuurplein.nl/detail/wereldkaart/waddeneilanden/557	http://web.archive.org/web/20191129182628/https://www.literatuurplein.nl/detail/wereldkaart/waddeneilanden/557	200	Klik
557	https://www.literatuurplein.nl/wereldkaart.jsp?loc=557	http://web.archive.org/web/20191130211637/https://www.literatuurplein.nl/wereldkaart/?loc=557	200	Klik
563	https://www.literatuurplein.nl/wereldkaart.jsp?loc=563	http://web.archive.org/web/20191130211644/https://www.literatuurplein.nl/wereldkaart/?loc=563	200	Klik
565	https://www.literatuurplein.nl/detail/wereldkaart/zuid-holland/565	http://web.archive.org/web/20191129192033/https://www.literatuurplein.nl/detail/wereldkaart/zuid-holland/565	200	Klik
565	https://www.literatuurplein.nl/wereldkaart.jsp?loc=565	http://web.archive.org/web/20191130211653/https://www.literatuurplein.nl/wereldkaart/?loc=565	200	Klik
566	https://www.literatuurplein.nl/detail/wereldkaart/den-haag-s-gravenhage-/566	http://web.archive.org/web/20191129181324/https://www.literatuurplein.nl/detail/wereldkaart/den-haag-s-gravenhage-/566	200	Klik
566	https://www.literatuurplein.nl/wereldkaart.jsp?loc=566	http://web.archive.org/web/20191130211701/https://www.literatuurplein.nl/wereldkaart/?loc=566	200	Klik
567	https://www.literatuurplein.nl/detail/wereldkaart/rotterdam/567	http://web.archive.org/web/20191129182304/https://www.literatuurplein.nl/detail/wereldkaart/rotterdam/567	200	Klik
567	https://www.literatuurplein.nl/wereldkaart.jsp?loc=567	http://web.archive.org/web/20191130211709/https://www.literatuurplein.nl/wereldkaart/?loc=567	200	Klik
568	https://www.literatuurplein.nl/detail/wereldkaart/oceanie/568	http://web.archive.org/web/20191129182130/https://www.literatuurplein.nl/detail/wereldkaart/oceanie/568	200	Klik
568	https://www.literatuurplein.nl/wereldkaart.jsp?loc=568	http://web.archive.org/web/20191130211717/https://www.literatuurplein.nl/wereldkaart/?loc=568	200	Klik
568	https://www.literatuurplein.nl/wereldkaart/?loc=568	http://web.archive.org/web/20191130213128/https://www.literatuurplein.nl/wereldkaart/?loc=568	200	Klik
569	https://www.literatuurplein.nl/detail/wereldkaart/australie/569	http://web.archive.org/web/20191129181002/https://www.literatuurplein.nl/detail/wereldkaart/australie/569	200	Klik
569	https://www.literatuurplein.nl/wereldkaart.jsp?loc=569	http://web.archive.org/web/20191130211725/https://www.literatuurplein.nl/wereldkaart/?loc=569	200	Klik
569	https://www.literatuurplein.nl/wereldkaart/?loc=569	http://web.archive.org/web/20191130213135/https://www.literatuurplein.nl/wereldkaart/?loc=569	200	Klik
572	https://www.literatuurplein.nl/detail/wereldkaart/new-south-wales/572	http://web.archive.org/web/20191129182015/https://www.literatuurplein.nl/detail/wereldkaart/new-south-wales/572	200	Klik
572	https://www.literatuurplein.nl/wereldkaart.jsp?loc=572	http://web.archive.org/web/20191130211740/https://www.literatuurplein.nl/wereldkaart/?loc=572	200	Klik
573	https://www.literatuurplein.nl/wereldkaart.jsp?loc=573	http://web.archive.org/web/20191130211748/https://www.literatuurplein.nl/wereldkaart/?loc=573	200	Klik
575	https://www.literatuurplein.nl/wereldkaart.jsp?loc=575	http://web.archive.org/web/20191130211756/https://www.literatuurplein.nl/wereldkaart/?loc=575	200	Klik
579	https://www.literatuurplein.nl/wereldkaart.jsp?loc=579	http://web.archive.org/web/20191130211803/https://www.literatuurplein.nl/wereldkaart/?loc=579	200	Klik
581	https://www.literatuurplein.nl/wereldkaart.jsp?loc=581	http://web.archive.org/web/20191130211811/https://www.literatuurplein.nl/wereldkaart/?loc=581	200	Klik
585	https://www.literatuurplein.nl/wereldkaart.jsp?loc=585	http://web.archive.org/web/20191130211818/https://www.literatuurplein.nl/wereldkaart/?loc=585	200	Klik
591	https://www.literatuurplein.nl/wereldkaart.jsp?loc=591	http://web.archive.org/web/20191130211834/https://www.literatuurplein.nl/wereldkaart/?loc=591	200	Klik
595	https://www.literatuurplein.nl/detail/wereldkaart/nieuw-zeeland/595	http://web.archive.org/web/20191129182021/https://www.literatuurplein.nl/detail/wereldkaart/nieuw-zeeland/595	200	Klik
595	https://www.literatuurplein.nl/wereldkaart.jsp?loc=595	http://web.archive.org/web/20191130211842/https://www.literatuurplein.nl/wereldkaart/?loc=595	200	Klik
595	https://www.literatuurplein.nl/wereldkaart/?loc=595	http://web.archive.org/web/20191130213148/https://www.literatuurplein.nl/wereldkaart/?loc=595	200	Klik
604	https://www.literatuurplein.nl/wereldkaart.jsp?loc=604	http://web.archive.org/web/20191130211849/https://www.literatuurplein.nl/wereldkaart/?loc=604	200	Klik
655	https://www.literatuurplein.nl/detail/wereldkaart/alkmaar/655	http://web.archive.org/web/20191129180853/https://www.literatuurplein.nl/detail/wereldkaart/alkmaar/655	200	Klik
656	https://www.literatuurplein.nl/wereldkaart.jsp?loc=656	http://web.archive.org/web/20191130211912/https://www.literatuurplein.nl/wereldkaart/?loc=656	200	Klik
660	https://www.literatuurplein.nl/detail/wereldkaart/amstelveen/660	http://web.archive.org/web/20191129180905/https://www.literatuurplein.nl/detail/wereldkaart/amstelveen/660	200	Klik
929	https://www.literatuurplein.nl/detail/wereldkaart/valencia/929	http://web.archive.org/web/20191129182541/https://www.literatuurplein.nl/detail/wereldkaart/valencia/929	200	Klik
929	https://www.literatuurplein.nl/wereldkaart.jsp?loc=929	http://web.archive.org/web/20191130212029/https://www.literatuurplein.nl/wereldkaart/?loc=929	200	Klik
929	https://www.literatuurplein.nl/wereldkaart/?loc=929	http://web.archive.org/web/20191130213206/https://www.literatuurplein.nl/wereldkaart/?loc=929	200	Klik
964	https://www.literatuurplein.nl/wereldkaart.jsp?loc=964	http://web.archive.org/web/20191130212053/https://www.literatuurplein.nl/wereldkaart/?loc=964	200	Klik
973	https://www.literatuurplein.nl/wereldkaart.jsp?loc=973	http://web.archive.org/web/20191130212100/https://www.literatuurplein.nl/wereldkaart/?loc=973	200	Klik
979	https://www.literatuurplein.nl/detail/wereldkaart/dordrecht/979	http://web.archive.org/web/20191129181331/https://www.literatuurplein.nl/detail/wereldkaart/dordrecht/979	200	Klik
980	https://www.literatuurplein.nl/detail/wereldkaart/leiden/980	http://web.archive.org/web/20191129181759/https://www.literatuurplein.nl/detail/wereldkaart/leiden/980	200	Klik
980	https://www.literatuurplein.nl/wereldkaart.jsp?loc=980	http://web.archive.org/web/20191130212108/https://www.literatuurplein.nl/wereldkaart/?loc=980	200	Klik
982	https://www.literatuurplein.nl/wereldkaart.jsp?loc=982	http://web.archive.org/web/20191130212116/https://www.literatuurplein.nl/wereldkaart/?loc=982	200	Klik
983	https://www.literatuurplein.nl/wereldkaart.jsp?loc=983	http://web.archive.org/web/20191130212124/https://www.literatuurplein.nl/wereldkaart/?loc=983	200	Klik
986	https://www.literatuurplein.nl/detail/wereldkaart/mallorca/986	http://web.archive.org/web/20191129181907/https://www.literatuurplein.nl/detail/wereldkaart/mallorca/986	200	Klik
986	https://www.literatuurplein.nl/wereldkaart.jsp?loc=986	http://web.archive.org/web/20191130212132/https://www.literatuurplein.nl/wereldkaart/?loc=986	200	Klik
986	https://www.literatuurplein.nl/wereldkaart/?loc=986	http://web.archive.org/web/20191130213218/https://www.literatuurplein.nl/wereldkaart/?loc=986	200	Klik
988	https://www.literatuurplein.nl/wereldkaart.jsp?loc=988	http://web.archive.org/web/20191130212139/https://www.literatuurplein.nl/wereldkaart/?loc=988	200	Klik
1012	https://www.literatuurplein.nl/detail/wereldkaart/engeland/1012	http://web.archive.org/web/20191129181409/https://www.literatuurplein.nl/detail/wereldkaart/engeland/1012	200	Klik
1012	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1012	http://web.archive.org/web/20191130202937/https://www.literatuurplein.nl/wereldkaart/?loc=1012	200	Klik
1019	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1019	http://web.archive.org/web/20191130202945/https://www.literatuurplein.nl/wereldkaart/?loc=1019	200	Klik
1031	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1031	http://web.archive.org/web/20191130203000/https://www.literatuurplein.nl/wereldkaart/?loc=1031	200	Klik
1058	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1058	http://web.archive.org/web/20191130203016/https://www.literatuurplein.nl/wereldkaart/?loc=1058	200	Klik
1059	https://www.literatuurplein.nl/detail/wereldkaart/wales/1059	http://web.archive.org/web/20191129182634/https://www.literatuurplein.nl/detail/wereldkaart/wales/1059	200	Klik
1059	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1059	http://web.archive.org/web/20191130203023/https://www.literatuurplein.nl/wereldkaart/?loc=1059	200	Klik
1059	https://www.literatuurplein.nl/wereldkaart/?loc=1059	http://web.archive.org/web/20191130212206/https://www.literatuurplein.nl/wereldkaart/?loc=1059	200	Klik
1082	https://www.literatuurplein.nl/detail/wereldkaart/schotland/1082	http://web.archive.org/web/20191129182323/https://www.literatuurplein.nl/detail/wereldkaart/schotland/1082	200	Klik
1082	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1082	http://web.archive.org/web/20191130203040/https://www.literatuurplein.nl/wereldkaart/?loc=1082	200	Klik
1095	https://www.literatuurplein.nl/detail/wereldkaart/edinburgh/1095	http://web.archive.org/web/20191129181351/https://www.literatuurplein.nl/detail/wereldkaart/edinburgh/1095	200	Klik
1095	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1095	http://web.archive.org/web/20191130203055/https://www.literatuurplein.nl/wereldkaart/?loc=1095	200	Klik
1131	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1131	http://web.archive.org/web/20191130203120/https://www.literatuurplein.nl/wereldkaart/?loc=1131	200	Klik
1133	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1133	http://web.archive.org/web/20191130203128/https://www.literatuurplein.nl/wereldkaart/?loc=1133	200	Klik
1143	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1143	http://web.archive.org/web/20191130203136/https://www.literatuurplein.nl/wereldkaart/?loc=1143	200	Klik
1151	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1151	http://web.archive.org/web/20191130203152/https://www.literatuurplein.nl/wereldkaart/?loc=1151	200	Klik
1153	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1153	http://web.archive.org/web/20191130203200/https://www.literatuurplein.nl/wereldkaart/?loc=1153	200	Klik
1155	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1155	http://web.archive.org/web/20191130203208/https://www.literatuurplein.nl/wereldkaart/?loc=1155	200	Klik
1158	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1158	http://web.archive.org/web/20191130203215/https://www.literatuurplein.nl/wereldkaart/?loc=1158	200	Klik
1159	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1159	http://web.archive.org/web/20191130203223/https://www.literatuurplein.nl/wereldkaart/?loc=1159	200	Klik
1161	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1161	http://web.archive.org/web/20191130203230/https://www.literatuurplein.nl/wereldkaart/?loc=1161	200	Klik
1162	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1162	http://web.archive.org/web/20191130203238/https://www.literatuurplein.nl/wereldkaart/?loc=1162	200	Klik
1163	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1163	http://web.archive.org/web/20191130203245/https://www.literatuurplein.nl/wereldkaart/?loc=1163	200	Klik
1165	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1165	http://web.archive.org/web/20191130203253/https://www.literatuurplein.nl/wereldkaart/?loc=1165	200	Klik
1166	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1166	http://web.archive.org/web/20191130203301/https://www.literatuurplein.nl/wereldkaart/?loc=1166	200	Klik
1168	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1168	http://web.archive.org/web/20191130203308/https://www.literatuurplein.nl/wereldkaart/?loc=1168	200	Klik
1178	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1178	http://web.archive.org/web/20191130203323/https://www.literatuurplein.nl/wereldkaart/?loc=1178	200	Klik
1192	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1192	http://web.archive.org/web/20191130203331/https://www.literatuurplein.nl/wereldkaart/?loc=1192	200	Klik
1233	https://www.literatuurplein.nl/detail/wereldkaart/eindhoven/1233	http://web.archive.org/web/20191129181403/https://www.literatuurplein.nl/detail/wereldkaart/eindhoven/1233	200	Klik
1233	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1233	http://web.archive.org/web/20191130203354/https://www.literatuurplein.nl/wereldkaart/?loc=1233	200	Klik
1243	https://www.literatuurplein.nl/detail/wereldkaart/heerlen/1243	http://web.archive.org/web/20191129181545/https://www.literatuurplein.nl/detail/wereldkaart/heerlen/1243	200	Klik
1243	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1243	http://web.archive.org/web/20191130203402/https://www.literatuurplein.nl/wereldkaart/?loc=1243	200	Klik
1258	https://www.literatuurplein.nl/detail/wereldkaart/schiedam/1258	http://web.archive.org/web/20191129182317/https://www.literatuurplein.nl/detail/wereldkaart/schiedam/1258	200	Klik
1264	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1264	http://web.archive.org/web/20191130203410/https://www.literatuurplein.nl/wereldkaart/?loc=1264	200	Klik
1270	https://www.literatuurplein.nl/detail/wereldkaart/vlissingen/1270	http://web.archive.org/web/20191129182621/https://www.literatuurplein.nl/detail/wereldkaart/vlissingen/1270	200	Klik
1281	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1281	http://web.archive.org/web/20191130203426/https://www.literatuurplein.nl/wereldkaart/?loc=1281	200	Klik
1283	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1283	http://web.archive.org/web/20191130203434/https://www.literatuurplein.nl/wereldkaart/?loc=1283	200	Klik
1296	https://www.literatuurplein.nl/detail/wereldkaart/bergen-op-zoom/1296	http://web.archive.org/web/20191129181053/https://www.literatuurplein.nl/detail/wereldkaart/bergen-op-zoom/1296	200	Klik
1333	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1333	http://web.archive.org/web/20191130203456/https://www.literatuurplein.nl/wereldkaart/?loc=1333	200	Klik
1338	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1338	http://web.archive.org/web/20191130203504/https://www.literatuurplein.nl/wereldkaart/?loc=1338	200	Klik
1477	https://www.literatuurplein.nl/detail/wereldkaart/nijmegen/1477	http://web.archive.org/web/20191129182033/https://www.literatuurplein.nl/detail/wereldkaart/nijmegen/1477	200	Klik
1477	https://www.literatuurplein.nl/wereldkaart.jsp?loc=1477	http://web.archive.org/web/20191130203612/https://www.literatuurplein.nl/wereldkaart/?loc=1477	200	Klik
